timestamp,R1a,R2a,R3a,R4a
2020-01-01 23:00:00+00:00,24255499.0,395398.0,1021994.0,16064263.0
2020-01-02 23:00:00+00:00,24035853.0,396199.0,1023229.0,16053154.0
2020-01-03 23:00:00+00:00,24057519.0,396977.0,1024481.0,16106203.0
2020-01-04 23:00:00+00:00,24153882.0,393563.0,988795.0,16026994.0
2020-01-05 17:01:00+00:00,3824.0,0.0,0.0,0.0
2020-01-05 23:00:00+00:00,12388135.0,224996.0,78677.0,7661008.0
2020-01-06 23:00:00+00:00,24566309.0,399285.0,1027686.0,16453812.0
2020-01-07 23:00:00+00:00,24096742.0,399889.0,1028824.0,16149046.0
2020-01-08 23:00:00+00:00,5117152.0,77281.0,96776.0,3310189.0
2020-01-09 23:00:00+00:00,25227155.0,472677.0,1048325.0,16753031.0
2020-01-10 23:00:00+00:00,13940507.0,153451.0,777465.0,6801661.0
2020-01-11 23:00:00+00:00,14452978.0,121629.0,822389.0,7837803.0
2020-01-12 17:01:00+00:00,3824.0,0.0,0.0,0.0
2020-01-12 23:00:00+00:00,19042338.0,461956.0,1033648.0,14032900.0
2020-01-13 23:00:00+00:00,24140359.0,403927.0,1017859.0,16188820.0
2020-01-14 23:00:00+00:00,25307764.0,477013.0,1053849.0,16906655.0
2020-01-15 23:00:00+00:00,25032705.0,473718.0,1016671.0,16641833.0
2020-01-16 23:00:00+00:00,25191736.0,478729.0,1056227.0,16693898.0
2020-01-17 23:00:00+00:00,9142205.0,7582.0,782198.0,4239208.0
2020-01-18 23:00:00+00:00,14529898.0,133063.0,869808.0,7797724.0
2020-01-19 17:01:00+00:00,3824.0,0.0,0.0,0.0
2020-01-19 23:00:00+00:00,23434020.0,480400.0,1059698.0,16182840.0
2020-01-20 23:00:00+00:00,23511394.0,481290.0,1060824.0,16219109.0
2020-01-21 23:00:00+00:00,23134358.0,482225.0,1062020.0,16005038.0
2020-01-22 02:10:00+00:00,198.0,0.0,0.0,4324.0
2020-01-22 23:00:00+00:00,23384018.0,478889.0,1023669.0,16179365.0
2020-01-23 23:00:00+00:00,23695703.0,412166.0,1046686.0,15931985.0
2020-01-24 23:00:00+00:00,7756933.0,48456.0,77284.0,3260903.0
2020-01-25 23:00:00+00:00,22621156.0,413079.0,1047720.0,15339166.0
2020-01-26 23:00:00+00:00,3288510.0,7670.0,64981.0,2436304.0
2020-01-27 23:00:00+00:00,24414004.0,415257.0,1050682.0,16582700.0
2020-01-28 23:00:00+00:00,24940959.0,489391.0,1069586.0,16924209.0
2020-01-29 23:00:00+00:00,24649106.0,490134.0,1070733.0,16777337.0
2020-01-30 23:00:00+00:00,24778287.0,491003.0,1071914.0,16772770.0
2020-01-31 23:00:00+00:00,24142625.0,491380.0,1066014.0,16450108.0
2020-02-01 23:00:00+00:00,22233472.0,393074.0,974660.0,14464130.0
2020-02-02 17:01:00+00:00,3824.0,0.0,0.0,0.0
2020-02-02 23:00:00+00:00,23930313.0,419713.0,1058003.0,16495005.0
2020-02-03 23:00:00+00:00,7352567.0,5161.0,38886.0,4011796.0
2020-02-04 23:00:00+00:00,23795495.0,421069.0,1059739.0,16417003.0
2020-02-05 23:00:00+00:00,25047900.0,496471.0,1078884.0,17143028.0
2020-02-06 23:00:00+00:00,24806571.0,497363.0,1073974.0,16849560.0
2020-02-07 23:00:00+00:00,24494974.0,493856.0,1039531.0,16783956.0
2020-02-08 23:00:00+00:00,11251875.0,83940.0,84891.0,6511392.0
2020-02-09 23:00:00+00:00,25074597.0,500049.0,1083575.0,17219220.0
2020-02-10 23:00:00+00:00,25089476.0,500870.0,1084769.0,17222775.0
2020-02-11 23:00:00+00:00,25092253.0,501626.0,1086030.0,17275766.0
2020-02-12 23:00:00+00:00,24903667.0,502555.0,1087255.0,17000406.0
2020-02-13 23:00:00+00:00,24817179.0,503339.0,1088586.0,16918636.0
2020-02-14 23:00:00+00:00,24979765.0,504172.0,1089931.0,16928690.0
2020-02-15 23:00:00+00:00,23489153.0,504468.0,1090030.0,16503131.0
2020-02-16 23:00:00+00:00,25149504.0,505954.0,1092203.0,17057259.0
2020-02-17 23:00:00+00:00,25192921.0,506768.0,1093405.0,17038562.0
2020-02-18 23:00:00+00:00,25240731.0,506301.0,1094536.0,17135320.0
2020-02-19 23:00:00+00:00,25074589.0,508576.0,1095883.0,17124710.0
2020-02-20 23:00:00+00:00,25198482.0,509410.0,1097168.0,17102013.0
2020-02-21 23:00:00+00:00,25120878.0,510239.0,1098535.0,17089299.0
2020-02-22 23:00:00+00:00,24612565.0,511055.0,1099979.0,17099484.0
2020-02-23 23:00:00+00:00,25222640.0,510602.0,1101051.0,17172993.0
2020-02-24 23:00:00+00:00,25430997.0,511391.0,1102213.0,17312915.0
2020-02-25 23:00:00+00:00,25495888.0,512183.0,1103500.0,17420183.0
2020-02-26 23:00:00+00:00,24575345.0,437096.0,1086582.0,16880486.0
