timestamp,R1,R2,R3,R4
2020-01-01 00:00:00+00:00,30256.0,62.0,5.0,75850.0
2020-01-01 01:00:00+00:00,295717.157,128.40300000000002,49.0,566003.087
2020-01-01 02:00:00+00:00,288838.85,99.34,48.0,554855.673
2020-01-01 03:00:00+00:00,275647.269,85.959,52.0,546190.194
2020-01-01 04:00:00+00:00,261096.24300000002,80.754,51.149,546944.564
2020-01-01 05:00:00+00:00,263356.494,23.905,42.331,538956.416
2020-01-01 06:00:00+00:00,255371.87,21.093,53.864000000000004,538369.691
2020-01-01 07:00:00+00:00,256600.65,88.611,52.189,534885.483
2020-01-01 08:00:00+00:00,263706.504,62.254,44.319,530553.792
2020-01-01 09:00:00+00:00,296500.00899999996,68.02600000000001,128.614,522653.77
2020-01-01 10:00:00+00:00,357048.602,77.041,314.601,516441.33
2020-01-01 11:00:00+00:00,423273.782,63.146,350.663,511231.51100000006
2020-01-01 12:00:00+00:00,467369.3520000001,174.108,340.307,517170.4579999999
2020-01-01 13:00:00+00:00,437826.105,130.56799999999998,306.046,522719.434
2020-01-01 14:00:00+00:00,415925.917,119.455,276.651,525106.812
2020-01-01 15:00:00+00:00,369459.28,154.623,323.74,529199.5480000001
2020-01-01 16:00:00+00:00,333201.274,110.645,251.038,536600.004
2020-01-01 17:00:00+00:00,314447.239,95.618,237.412,547841.515
2020-01-01 18:00:00+00:00,340311.72,205.393,60.883,564475.118
2020-01-01 19:00:00+00:00,365757.658,151.404,58.0,588162.396
2020-01-01 20:00:00+00:00,381852.731,207.142,63.0,589363.09
2020-01-01 21:00:00+00:00,389654.47400000005,80.941,49.152,588974.244
2020-01-01 22:00:00+00:00,354178.511,129.436,42.26,590097.3829999999
2020-01-01 23:00:00+00:00,178053.006,25.005000000000003,46.135,349500.354
2020-01-02 00:00:00+00:00,160153.003,44.341,43.788,321570.047
2020-01-02 01:00:00+00:00,177400.782,41.15,38.903,418946.051
2020-01-02 02:00:00+00:00,173172.95799999998,13.349,38.515,412613.502
2020-01-02 03:00:00+00:00,170275.49599999998,14.187,37.987,408153.814
2020-01-02 04:00:00+00:00,169142.391,13.08,37.965,404199.136
2020-01-02 05:00:00+00:00,167916.511,13.383,35.025999999999996,400169.63999999996
2020-01-02 06:00:00+00:00,172097.717,50.023,37.908,395228.625
2020-01-02 07:00:00+00:00,189780.778,40.197,56.222,396816.942
2020-01-02 08:00:00+00:00,216187.573,95.33,47.171,394565.48299999995
2020-01-02 09:00:00+00:00,263903.18299999996,109.074,57.22,386499.97199999995
2020-01-02 10:00:00+00:00,313201.715,288.305,70.336,386024.022
2020-01-02 11:00:00+00:00,323430.54799999995,115.476,128.067,382752.83900000004
2020-01-02 12:00:00+00:00,317089.854,312.962,107.407,386863.48900000006
2020-01-02 13:00:00+00:00,297160.128,459.61400000000003,96.917,392887.75000000006
2020-01-02 14:00:00+00:00,292157.183,156.823,176.44299999999998,399177.105
2020-01-02 15:00:00+00:00,270269.457,218.548,129.168,398822.97
2020-01-02 16:00:00+00:00,249247.174,358.509,89.911,405624.21
2020-01-02 17:00:00+00:00,227822.144,148.044,105.445,415223.826
2020-01-02 18:00:00+00:00,235713.677,235.559,62.594,421017.20200000005
2020-01-02 19:00:00+00:00,242847.49599999998,186.922,68.836,432961.941
2020-01-02 20:00:00+00:00,241109.661,107.797,69.434,432601.84
2020-01-02 21:00:00+00:00,258636.727,148.376,55.122,427862.393
2020-01-02 22:00:00+00:00,247644.77200000003,168.36,46.891,428245.38399999996
2020-01-02 23:00:00+00:00,83532.15599999999,65.0,0.0,211282.092
2020-01-03 00:00:00+00:00,56050.592,14.0,4.0,154164.553
2020-01-03 01:00:00+00:00,234949.39,31.015,43.001999999999995,495070.123
2020-01-03 02:00:00+00:00,222175.831,23.832,43.402,480654.33800000005
2020-01-03 03:00:00+00:00,229472.872,21.386,44.723,472541.55799999996
2020-01-03 04:00:00+00:00,220838.585,20.479,42.647,462797.65599999996
2020-01-03 05:00:00+00:00,224855.604,21.554000000000002,40.068,463074.5
2020-01-03 06:00:00+00:00,233668.336,21.000999999999998,55.674,462462.816
2020-01-03 07:00:00+00:00,248470.713,21.52,50.591,458655.86500000005
2020-01-03 08:00:00+00:00,286904.203,38.742000000000004,60.902,461551.936
2020-01-03 09:00:00+00:00,344297.408,58.772999999999996,101.363,458781.534
2020-01-03 10:00:00+00:00,381159.294,59.468,114.712,463687.261
2020-01-03 11:00:00+00:00,393211.07,46.686,154.41899999999998,464777.26999999996
2020-01-03 12:00:00+00:00,380996.766,234.53199999999998,142.03199999999998,466007.3019999999
2020-01-03 13:00:00+00:00,368408.95499999996,195.637,183.0,464705.275
2020-01-03 14:00:00+00:00,373338.991,301.274,117.265,462369.55100000004
2020-01-03 15:00:00+00:00,351727.143,40.973,103.724,466823.44600000005
2020-01-03 16:00:00+00:00,314852.702,38.275999999999996,118.566,480404.489
2020-01-03 17:00:00+00:00,295802.39800000004,35.098,106.787,491371.04699999996
2020-01-03 18:00:00+00:00,314888.069,33.081,67.0,503337.29799999995
2020-01-03 19:00:00+00:00,317809.85400000005,52.462,71.0,517667.27999999997
2020-01-03 20:00:00+00:00,319614.641,35.726,59.086,506543.37200000003
2020-01-03 21:00:00+00:00,339284.45999999996,36.422,55.266999999999996,497549.148
2020-01-03 22:00:00+00:00,324073.45900000003,36.731,53.357,499342.979
2020-01-03 23:00:00+00:00,159282.37,28.0,42.0,328264.0
2020-01-04 00:00:00+00:00,131082.631,71.0,7.0,279410.0
2020-01-04 01:00:00+00:00,163925.579,42.217,9.169,380543.8
2020-01-04 02:00:00+00:00,154363.415,16.399,7.084,372754.261
2020-01-04 03:00:00+00:00,152517.152,40.189,12.966000000000001,370620.981
2020-01-04 04:00:00+00:00,149095.79200000002,16.496,9.807,366986.091
2020-01-04 05:00:00+00:00,147990.418,15.431000000000001,10.416,362202.111
2020-01-04 06:00:00+00:00,150345.125,17.087,8.496,363291.891
2020-01-04 07:00:00+00:00,161125.20799999998,46.213,15.634,364477.206
2020-01-04 08:00:00+00:00,184330.793,50.012,13.83,359364.303
2020-01-04 09:00:00+00:00,237322.49800000002,123.96,24.511,352798.361
2020-01-04 10:00:00+00:00,293462.316,150.127,28.176,350820.26
2020-01-04 11:00:00+00:00,301957.251,187.058,19.615000000000002,348457.98699999996
2020-01-04 12:00:00+00:00,299076.333,400.746,25.512,351638.198
2020-01-04 13:00:00+00:00,277647.17299999995,394.063,26.761,358330.775
2020-01-04 14:00:00+00:00,260829.663,251.998,32.361000000000004,358603.56799999997
2020-01-04 15:00:00+00:00,235597.79599999997,102.951,42.498,363526.36500000005
2020-01-04 16:00:00+00:00,214695.283,122.4,18.905,371399.804
2020-01-04 17:00:00+00:00,207135.059,177.153,13.215,378997.23799999995
2020-01-04 18:00:00+00:00,210952.24800000002,178.577,14.575,378303.713
2020-01-04 19:00:00+00:00,225630.45500000002,215.952,12.038,390672.771
2020-01-04 20:00:00+00:00,219016.70799999998,203.764,7.465,391277.024
2020-01-04 21:00:00+00:00,242147.068,210.547,7.6080000000000005,388901.22500000003
2020-01-04 22:00:00+00:00,226092.505,76.686,8.279,393285.383
2020-01-04 23:00:00+00:00,323665.46900000004,121.143,56.881,642827.435
2020-01-05 00:00:00+00:00,265242.011,8.938,57.998000000000005,533920.5719999999
2020-01-05 01:00:00+00:00,43148.0,10.125,32.106,118061.0
2020-01-05 02:00:00+00:00,39217.0,8.286999999999999,30.675,116843.0
2020-01-05 03:00:00+00:00,39404.0,11.631,31.015,115225.0
2020-01-05 04:00:00+00:00,38728.0,11.754999999999999,30.011,115205.0
2020-01-05 05:00:00+00:00,39680.0,7.6579999999999995,30.248,114231.0
2020-01-05 06:00:00+00:00,39269.0,8.165,31.55,113705.06599999999
2020-01-05 07:00:00+00:00,40804.0,8.866,29.879,114010.0
2020-01-05 08:00:00+00:00,48078.0,12.725,30.208,113086.014
2020-01-05 09:00:00+00:00,55699.07,14.67,25.552,113405.4
2020-01-05 10:00:00+00:00,71029.147,11.989,34.104,111530.166
2020-01-05 11:00:00+00:00,77188.456,8.581,43.232,108309.022
2020-01-05 12:00:00+00:00,76390.41500000001,8.829,74.074,108596.003
2020-01-05 13:00:00+00:00,69118.652,19.523,95.136,109151.007
2020-01-05 14:00:00+00:00,62751.737,18.021,67.235,111437.05
2020-01-05 15:00:00+00:00,56312.965,10.427,75.58,112451.994
2020-01-05 16:00:00+00:00,51316.948000000004,8.011,104.852,114145.063
2020-01-05 17:00:00+00:00,47237.06,9.872,55.447,115655.082
2020-01-05 18:00:00+00:00,47908.666,7.617,38.046,116350.0
2020-01-05 19:00:00+00:00,51673.25,12.565,41.0,118517.0
2020-01-05 20:00:00+00:00,53682.026,8.189,45.327,119036.0
2020-01-05 21:00:00+00:00,58971.0,21.929000000000002,40.104,123957.0
2020-01-05 22:00:00+00:00,59166.0,15.051,35.316,123864.0
2020-01-05 23:00:00+00:00,97794.0,70.554,37.201,260624.255
2020-01-06 00:00:00+00:00,48133.0,117.0,2.0,155656.863
2020-01-06 01:00:00+00:00,231208.35499999998,69.0,28.0,521973.28099999996
2020-01-06 02:00:00+00:00,222550.86,40.0,26.0,509938.912
2020-01-06 03:00:00+00:00,213751.922,104.0,23.0,503501.493
2020-01-06 04:00:00+00:00,210039.438,35.0,19.0,499718.71
2020-01-06 05:00:00+00:00,215196.721,16.0,28.0,492684.068
2020-01-06 06:00:00+00:00,217591.114,16.0,19.0,498214.384
2020-01-06 07:00:00+00:00,226202.728,43.0,28.0,502781.818
2020-01-06 08:00:00+00:00,251428.426,76.0,24.0,495220.255
2020-01-06 09:00:00+00:00,301246.032,88.0,105.0,494746.97199999995
2020-01-06 10:00:00+00:00,333001.04000000004,154.0,200.0,497345.73900000006
2020-01-06 11:00:00+00:00,335031.18200000003,209.0,234.0,494163.25299999997
2020-01-06 12:00:00+00:00,331032.614,188.0,196.0,492378.136
2020-01-06 13:00:00+00:00,327321.351,195.0,152.0,494136.051
