timestamp,R1a,R2a,R3a,R4a
2020-01-01 23:00:00+00:00,3293051.0,74034.0,71434.0,2169885.0
2020-01-02 23:00:00+00:00,3249211.0,74090.0,71660.0,2139377.0
2020-01-03 23:00:00+00:00,3240347.0,74147.0,71856.0,2146026.0
2020-01-04 23:00:00+00:00,3280138.0,70093.0,35136.0,2101713.0
2020-01-05 23:00:00+00:00,1790930.0,4896.0,37061.0,1183860.0
2020-01-06 23:00:00+00:00,3346904.0,74431.0,72419.0,2210403.0
2020-01-07 23:00:00+00:00,3269710.0,74490.0,72667.0,2186919.0
2020-01-08 23:00:00+00:00,574620.0,4922.0,37527.0,540454.0
2020-01-09 23:00:00+00:00,3378480.0,74642.0,73091.0,2367392.0
2020-01-10 23:00:00+00:00,2177132.0,40351.0,11960.0,901728.0
2020-01-11 23:00:00+00:00,2087590.0,44483.0,49909.0,1157966.0
2020-01-12 23:00:00+00:00,2480046.0,74044.0,73639.0,2022262.0
2020-01-13 23:00:00+00:00,3274146.0,74994.0,73906.0,2188600.0
2020-01-14 23:00:00+00:00,3407140.0,75071.0,74120.0,2343226.0
2020-01-15 23:00:00+00:00,3368028.0,70953.0,35932.0,2259492.0
2020-01-16 23:00:00+00:00,3312394.0,75230.0,74562.0,2325869.0
2020-01-17 23:00:00+00:00,1155142.0,4311.0,38748.0,632613.0
2020-01-18 23:00:00+00:00,2054460.0,44221.0,51247.0,1120831.0
2020-01-19 23:00:00+00:00,3100144.0,74722.0,75224.0,2202987.0
2020-01-20 23:00:00+00:00,3116976.0,74773.0,75499.0,2202257.0
2020-01-21 23:00:00+00:00,3058580.0,74814.0,75810.0,2185808.0
2020-01-22 23:00:00+00:00,3109276.0,70628.0,36550.0,2137337.0
2020-01-23 23:00:00+00:00,3187102.0,75704.0,76403.0,2056321.0
2020-01-24 23:00:00+00:00,1281921.0,45136.0,52474.0,420686.0
2020-01-25 23:00:00+00:00,3128696.0,75866.0,76897.0,1987196.0
2020-01-26 23:00:00+00:00,351522.0,5039.0,40340.0,288496.0
2020-01-27 23:00:00+00:00,3279141.0,76089.0,77336.0,2153332.0
2020-01-28 23:00:00+00:00,3338174.0,76159.0,77531.0,2309583.0
2020-01-29 23:00:00+00:00,3244986.0,76115.0,77725.0,2273034.0
2020-01-30 23:00:00+00:00,3263653.0,76168.0,77961.0,2252580.0
2020-01-31 23:00:00+00:00,3199167.0,76223.0,78227.0,2262895.0
2020-02-01 23:00:00+00:00,2889141.0,75211.0,64448.0,1741172.0
2020-02-02 23:00:00+00:00,3169515.0,76397.0,78559.0,2129713.0
2020-02-03 23:00:00+00:00,1029029.0,1871.0,13994.0,559197.0
2020-02-04 23:00:00+00:00,3188799.0,76634.0,79147.0,2132903.0
2020-02-05 23:00:00+00:00,3365422.0,76723.0,79388.0,2358910.0
2020-02-06 23:00:00+00:00,3332066.0,76780.0,79620.0,2333242.0
2020-02-07 23:00:00+00:00,3322431.0,72499.0,37986.0,2235362.0
2020-02-08 23:00:00+00:00,1613148.0,5162.0,42021.0,1135942.0
2020-02-09 23:00:00+00:00,3364059.0,77079.0,80301.0,2349345.0
2020-02-10 23:00:00+00:00,3356083.0,77149.0,80528.0,2340454.0
2020-02-11 23:00:00+00:00,3370084.0,77137.0,80970.0,2349044.0
2020-02-12 23:00:00+00:00,3258464.0,77342.0,81166.0,2348008.0
2020-02-13 23:00:00+00:00,3261876.0,77426.0,81449.0,2327903.0
2020-02-14 23:00:00+00:00,3393159.0,77498.0,81758.0,2361098.0
2020-02-15 23:00:00+00:00,3050013.0,77484.0,82053.0,2264566.0
2020-02-16 23:00:00+00:00,3386923.0,77592.0,82249.0,2361245.0
2020-02-17 23:00:00+00:00,3405680.0,77647.0,82520.0,2357790.0
2020-02-18 23:00:00+00:00,3404520.0,77710.0,82756.0,2376921.0
2020-02-19 23:00:00+00:00,3378749.0,77875.0,82996.0,2379054.0
2020-02-20 23:00:00+00:00,3404383.0,77927.0,83270.0,2386648.0
2020-02-21 23:00:00+00:00,3396757.0,77970.0,83590.0,2382747.0
2020-02-22 23:00:00+00:00,3226028.0,78043.0,83904.0,2365896.0
2020-02-23 23:00:00+00:00,3406714.0,78118.0,84229.0,2386197.0
2020-02-24 23:00:00+00:00,3431150.0,78201.0,84428.0,2396649.0
2020-02-25 23:00:00+00:00,3442057.0,78277.0,84688.0,2431965.0
2020-02-26 23:00:00+00:00,3323037.0,78357.0,84964.0,2254612.0
2020-02-27 23:00:00+00:00,3061672.0,78417.0,85281.0,2181024.0
2020-02-28 23:00:00+00:00,2592207.0,78395.0,85613.0,1938764.0
2020-02-29 23:00:00+00:00,3201121.0,78550.0,85956.0,2379526.0
2020-03-01 23:00:00+00:00,3195630.0,78616.0,86337.0,2352204.0
2020-03-02 23:00:00+00:00,3460525.0,78693.0,86548.0,2452125.0
2020-03-03 23:00:00+00:00,3466556.0,78768.0,86829.0,2455401.0
