timestamp,R1,R2,R3,R4
2020-01-01 00:00:00+00:00,12413.0,0.0,0.0,15724.0
2020-01-01 01:00:00+00:00,171848.00199999998,1.049,12.385,119460.223
2020-01-01 02:00:00+00:00,174297.021,1.003,8.207,118247.56700000001
2020-01-01 03:00:00+00:00,168288.001,0.001,10.231,116834.644
2020-01-01 04:00:00+00:00,165830.001,0.0,11.759,116107.036
2020-01-01 05:00:00+00:00,168890.0,0.0,12.046,115442.47200000001
2020-01-01 06:00:00+00:00,167898.0,0.0,13.65,114302.821
2020-01-01 07:00:00+00:00,2010678.0,0.0,11.172,204173.417
2020-01-01 08:00:00+00:00,127370.68,1.323,8.289,114217.68400000001
2020-01-01 09:00:00+00:00,110009.08499999999,0.09,10.529,114512.137
2020-01-01 10:00:00+00:00,123902.037,0.231,34.391,112740.313
2020-01-01 11:00:00+00:00,140064.005,0.055,84.87,112831.282
2020-01-01 12:00:00+00:00,156207.098,0.133,72.611,113287.637
2020-01-01 13:00:00+00:00,2004580.005,0.072,70.082,203831.904
2020-01-01 14:00:00+00:00,147231.022,11.679,34.12,115480.973
2020-01-01 15:00:00+00:00,137544.04,16.271,74.815,115926.908
2020-01-01 16:00:00+00:00,128667.042,0.006,78.168,116274.301
2020-01-01 17:00:00+00:00,122269.075,0.007,64.273,118580.477
2020-01-01 18:00:00+00:00,164246.035,1.077,7.503,122764.844
2020-01-01 19:00:00+00:00,192330.0,0.0,16.714,127768.763
2020-01-01 20:00:00+00:00,194340.0,0.0,18.485,127701.408
2020-01-01 21:00:00+00:00,198826.011,0.371,17.622,126834.6
2020-01-01 22:00:00+00:00,184162.006,1.0,14.494,127499.777
2020-01-01 23:00:00+00:00,134420.075,0.0,12.608,75200.468
2020-01-02 00:00:00+00:00,120241.01000000001,1.011,9.962,68343.647
2020-01-02 01:00:00+00:00,96024.0,0.0,5.0,90799.0
2020-01-02 02:00:00+00:00,95489.0,0.0,7.0,89361.0
2020-01-02 03:00:00+00:00,92992.0,0.0,5.0,88372.0
2020-01-02 04:00:00+00:00,94239.0,0.0,6.0,87292.0
2020-01-02 05:00:00+00:00,94520.0,0.0,7.0,86802.0
2020-01-02 06:00:00+00:00,95751.0,1.0,4.0,85319.0
2020-01-02 07:00:00+00:00,110004.0,0.0,5.0,87288.0
2020-01-02 08:00:00+00:00,106364.0,0.0,6.0,90118.0
2020-01-02 09:00:00+00:00,106972.0,0.0,11.0,89408.0
2020-01-02 10:00:00+00:00,114485.0,0.0,12.0,88110.0
2020-01-02 11:00:00+00:00,119411.0,0.0,11.0,88883.0
2020-01-02 12:00:00+00:00,124869.0,0.0,10.0,89327.0
2020-01-02 13:00:00+00:00,110082.0,1.0,10.0,89481.0
2020-01-02 14:00:00+00:00,103697.0,7.0,11.0,89203.0
2020-01-02 15:00:00+00:00,101239.0,8.0,17.0,87926.0
2020-01-02 16:00:00+00:00,92173.0,10.0,11.0,91113.0
2020-01-02 17:00:00+00:00,83953.0,5.0,5.0,94704.0
2020-01-02 18:00:00+00:00,112796.0,6.0,7.0,94858.0
2020-01-02 19:00:00+00:00,127320.0,10.0,4.0,95457.0
2020-01-02 20:00:00+00:00,120444.0,7.0,10.0,92685.0
2020-01-02 21:00:00+00:00,124240.0,1.0,9.0,91175.0
2020-01-02 22:00:00+00:00,120209.0,0.0,6.0,94130.0
2020-01-02 23:00:00+00:00,40345.0,0.0,5.0,45725.0
2020-01-03 00:00:00+00:00,23848.0,0.0,1.0,31745.0
2020-01-03 01:00:00+00:00,150099.197,2.135,6.043,104124.225
2020-01-03 02:00:00+00:00,145540.00400000002,1.002,10.07,100738.58600000001
2020-01-03 03:00:00+00:00,149147.0,1.0,9.02,100584.264
2020-01-03 04:00:00+00:00,143404.0,0.0,7.313000000000001,99142.701
2020-01-03 05:00:00+00:00,152832.0,0.0,6.134,99161.323
2020-01-03 06:00:00+00:00,161882.0,0.0,4.051,98972.052
2020-01-03 07:00:00+00:00,167606.001,0.0,10.905999999999999,97512.572
2020-01-03 08:00:00+00:00,157843.005,0.002,12.073,101393.545
2020-01-03 09:00:00+00:00,150991.157,0.762,14.881,101673.79000000001
2020-01-03 10:00:00+00:00,163432.562,0.366,17.052,103258.937
2020-01-03 11:00:00+00:00,167094.05,0.011,20.956,104765.527
2020-01-03 12:00:00+00:00,162466.44400000002,6.072,9.836,103184.601
2020-01-03 13:00:00+00:00,161752.171,37.015,15.219999999999999,103077.139
2020-01-03 14:00:00+00:00,161037.055,1.027,17.166,101887.148
2020-01-03 15:00:00+00:00,152401.0,0.016,40.461,102016.611
2020-01-03 16:00:00+00:00,140564.088,1.149,28.332,106408.408
2020-01-03 17:00:00+00:00,135809.066,3.613,5.008,108428.916
2020-01-03 18:00:00+00:00,172802.21600000001,3.116,5.769,111486.819
2020-01-03 19:00:00+00:00,200631.0,3.0,10.571,114151.95300000001
2020-01-03 20:00:00+00:00,191818.0,4.005,16.049,107836.064
2020-01-03 21:00:00+00:00,192327.238,4.022,21.723,105279.879
2020-01-03 22:00:00+00:00,186443.25900000002,0.008,18.778,106291.068
2020-01-03 23:00:00+00:00,121792.0,0.0,7.0,67321.0
2020-01-04 00:00:00+00:00,83253.0,0.0,3.0,60685.0
2020-01-04 01:00:00+00:00,88762.033,0.003,2.002,80535.28
2020-01-04 02:00:00+00:00,84893.00200000001,0.0,1.016,77498.263
2020-01-04 03:00:00+00:00,84469.0,0.0,1.0,78613.94099999999
2020-01-04 04:00:00+00:00,85245.0,0.0,2.028,77088.291
2020-01-04 05:00:00+00:00,81917.0,0.0,3.001,77565.41
2020-01-04 06:00:00+00:00,83007.0,1.006,1.903,76709.4
2020-01-04 07:00:00+00:00,82824.0,0.0,6.925,76868.693
2020-01-04 08:00:00+00:00,71085.00899999999,0.031,6.263,76579.286
2020-01-04 09:00:00+00:00,76293.038,0.071,10.014,78065.44099999999
2020-01-04 10:00:00+00:00,94847.01000000001,0.063,17.990000000000002,75947.996
2020-01-04 11:00:00+00:00,101118.015,2.219,18.872,75594.954
2020-01-04 12:00:00+00:00,100992.00200000001,3.033,7.105,75521.467
2020-01-04 13:00:00+00:00,96613.003,0.027,18.68,77316.22200000001
2020-01-04 14:00:00+00:00,87962.003,7.045,10.418,76213.98
2020-01-04 15:00:00+00:00,79211.0,0.008,22.307,77969.257
2020-01-04 16:00:00+00:00,71658.003,0.383,17.474,81761.19
2020-01-04 17:00:00+00:00,74181.053,1.118,7.341,83023.198
2020-01-04 18:00:00+00:00,98823.011,1.421,8.178,81905.995
2020-01-04 19:00:00+00:00,114165.286,1.74,6.454000000000001,83657.718
2020-01-04 20:00:00+00:00,112744.05900000001,4.02,6.035,82866.56599999999
2020-01-04 21:00:00+00:00,112313.082,4.0,11.217,82610.607
2020-01-04 22:00:00+00:00,106182.041,1.0,6.668,83531.432
2020-01-04 23:00:00+00:00,190079.0,0.0,17.179000000000002,138565.00699999998
2020-01-05 00:00:00+00:00,164162.0,0.002,12.089,116638.436
2020-01-05 01:00:00+00:00,58471.0,0.0,0.0,27075.0
2020-01-05 02:00:00+00:00,57970.0,0.0,1.0,27223.0
2020-01-05 03:00:00+00:00,57331.0,0.0,0.0,27518.0
2020-01-05 04:00:00+00:00,57174.0,0.0,0.0,27264.0
2020-01-05 05:00:00+00:00,57243.0,0.0,0.0,27241.0
2020-01-05 06:00:00+00:00,58132.0,0.0,1.0,26859.0
2020-01-05 07:00:00+00:00,58736.0,0.0,1.0,26861.0
2020-01-05 08:00:00+00:00,36908.0,0.0,0.0,27081.0
2020-01-05 09:00:00+00:00,24489.0,0.0,0.0,27246.0
2020-01-05 10:00:00+00:00,30317.0,0.0,0.0,26684.0
2020-01-05 11:00:00+00:00,35086.0,3.0,8.0,26539.0
2020-01-05 12:00:00+00:00,34149.0,0.0,46.0,25789.0
2020-01-05 13:00:00+00:00,33784.0,0.0,60.0,26353.0
2020-01-05 14:00:00+00:00,29621.0,0.0,36.0,26702.0
2020-01-05 15:00:00+00:00,27983.0,0.0,42.0,27083.0
2020-01-05 16:00:00+00:00,26793.0,0.0,70.0,27440.0
2020-01-05 17:00:00+00:00,25733.0,0.0,20.0,28047.0
2020-01-05 18:00:00+00:00,45221.0,0.0,0.0,28763.0
2020-01-05 19:00:00+00:00,62963.0,0.0,0.0,29063.0
2020-01-05 20:00:00+00:00,61432.0,0.0,0.0,29698.0
2020-01-05 21:00:00+00:00,62094.0,0.0,0.0,30062.0
2020-01-05 22:00:00+00:00,62354.0,0.0,0.0,28726.0
2020-01-05 23:00:00+00:00,82428.0,0.0,0.0,54408.0
2020-01-06 00:00:00+00:00,29894.0,0.0,0.0,33428.0
2020-01-06 01:00:00+00:00,130104.0,0.0,25.044,108859.331
2020-01-06 02:00:00+00:00,127308.001,0.0,19.483,106472.063
2020-01-06 03:00:00+00:00,125970.006,0.012,9.975999999999999,104062.445
2020-01-06 04:00:00+00:00,123598.0,0.0,12.958,104213.315
2020-01-06 05:00:00+00:00,132575.0,1.0,8.082,102832.054
2020-01-06 06:00:00+00:00,131540.0,0.0,9.321,103190.937
2020-01-06 07:00:00+00:00,130452.0,0.002,19.606,105548.32
2020-01-06 08:00:00+00:00,122106.00200000001,0.0,15.539,104368.426
2020-01-06 09:00:00+00:00,122093.024,0.099,16.543,105036.445
2020-01-06 10:00:00+00:00,131716.0,0.011,27.59,106055.314
2020-01-06 11:00:00+00:00,133959.0,1.026,36.247,105148.592
2020-01-06 12:00:00+00:00,136626.001,0.0,19.733,104508.63
2020-01-06 13:00:00+00:00,137019.336,4.456,13.716000000000001,105616.06599999999
2020-01-06 14:00:00+00:00,138850.13400000002,3.113,8.372,105179.488
2020-01-06 15:00:00+00:00,137512.761,0.347,8.516,105484.849
2020-01-06 16:00:00+00:00,123733.55900000001,0.183,7.226,106972.718
2020-01-06 17:00:00+00:00,128274.013,0.002,9.71,106850.405
2020-01-06 18:00:00+00:00,145464.001,2.001,8.021,110490.36499999999
2020-01-06 19:00:00+00:00,169143.0,0.0,9.702,114623.01999999999
2020-01-06 20:00:00+00:00,159602.0,0.0,9.097,115570.655
2020-01-06 21:00:00+00:00,165571.001,0.0,22.201999999999998,117902.207
2020-01-06 22:00:00+00:00,150675.003,0.0,19.553,117045.588
2020-01-06 23:00:00+00:00,34804.047999999995,0.0,5.077,40310.386
2020-01-07 00:00:00+00:00,28217.001,0.001,5.252,27085.068
2020-01-07 01:00:00+00:00,172780.023,0.059,14.74,121126.306
2020-01-07 02:00:00+00:00,170651.05,0.019,15.14,118613.487
2020-01-07 03:00:00+00:00,169976.0,0.0,7.2490000000000006,116349.09599999999
2020-01-07 04:00:00+00:00,167531.0,0.0,8.807,115892.652
2020-01-07 05:00:00+00:00,166732.0,0.0,13.607,115823.959
2020-01-07 06:00:00+00:00,175555.0,0.0,18.356,114700.618
2020-01-07 07:00:00+00:00,184996.00199999998,0.0,21.849,115546.112
2020-01-07 08:00:00+00:00,169342.00199999998,0.019,15.71,118963.13
2020-01-07 09:00:00+00:00,166777.0,0.096,27.033,116364.025
2020-01-07 10:00:00+00:00,187584.01,0.853,17.928,116364.621
2020-01-07 11:00:00+00:00,198528.30599999998,0.202,95.207,115107.571
2020-01-07 12:00:00+00:00,201557.45,1.172,107.92699999999999,116534.03
2020-01-07 13:00:00+00:00,190510.09,0.047,95.989,118579.705
2020-01-07 14:00:00+00:00,177719.036,0.059,103.888,116134.339
2020-01-07 15:00:00+00:00,166712.001,14.031,94.543,114720.497
2020-01-07 16:00:00+00:00,159930.0,12.004,99.703,120996.157
2020-01-07 17:00:00+00:00,153979.02899999998,1.833,33.955,123728.912
2020-01-07 18:00:00+00:00,192513.039,0.624,16.766,126472.782
2020-01-07 19:00:00+00:00,241816.026,0.494,17.766,130556.39199999999
2020-01-07 20:00:00+00:00,222596.01,0.036,25.972,127792.69200000001
2020-01-07 21:00:00+00:00,212435.561,0.59,24.816,125765.87299999999
2020-01-07 22:00:00+00:00,194490.87,0.079,16.652,125015.893
2020-01-07 23:00:00+00:00,177922.00199999998,0.002,14.655000000000001,134273.59
2020-01-08 00:00:00+00:00,146794.0,0.0,4.0,107264.0
2020-01-08 01:00:00+00:00,41217.0,0.0,3.0,30156.0
2020-01-08 02:00:00+00:00,43400.0,0.0,2.0,29659.0
2020-01-08 03:00:00+00:00,43490.0,0.0,2.0,29023.0
2020-01-08 04:00:00+00:00,41437.0,0.0,1.0,28543.0
2020-01-08 05:00:00+00:00,42296.0,0.0,3.0,28727.0
2020-01-08 06:00:00+00:00,51112.0,0.0,3.0,28540.0
2020-01-08 07:00:00+00:00,59972.0,0.0,0.0,29339.0
2020-01-08 08:00:00+00:00,62210.0,0.0,4.0,28165.0
2020-01-08 09:00:00+00:00,58643.0,1.0,9.0,27984.0
2020-01-08 10:00:00+00:00,59799.0,0.0,6.0,27702.0
2020-01-08 11:00:00+00:00,56008.0,0.0,6.0,28197.0
2020-01-08 12:00:00+00:00,51307.0,1.0,4.0,29203.0
2020-01-08 13:00:00+00:00,48247.0,0.0,4.0,29128.0
2020-01-08 14:00:00+00:00,44705.0,0.0,2.0,29753.0
2020-01-08 15:00:00+00:00,40743.0,0.0,2.0,30690.0
2020-01-08 16:00:00+00:00,37840.0,0.0,2.0,30867.0
2020-01-08 17:00:00+00:00,40841.0,1.0,2.0,30849.0
2020-01-08 18:00:00+00:00,49659.0,0.0,3.0,30960.0
2020-01-08 19:00:00+00:00,56941.0,2.0,0.0,32035.0
2020-01-08 20:00:00+00:00,57540.0,1.0,1.0,33009.0
2020-01-08 21:00:00+00:00,56045.0,0.0,3.0,32636.0
2020-01-08 22:00:00+00:00,50979.0,0.0,2.0,32755.0
2020-01-08 23:00:00+00:00,45560.0,0.0,7.0,32131.0
2020-01-09 00:00:00+00:00,17149.0,0.0,0.0,17873.0
2020-01-09 01:00:00+00:00,145499.32,0.499,6.377,114386.60399999999
2020-01-09 02:00:00+00:00,160553.251,1.504,4.029,112459.064
2020-01-09 03:00:00+00:00,144543.375,0.122,5.377,109912.905
2020-01-09 04:00:00+00:00,142241.014,0.009,5.074,112507.148
2020-01-09 05:00:00+00:00,149226.04,0.13,6.5120000000000005,109369.58499999999
2020-01-09 06:00:00+00:00,159990.001,0.0,9.17,110396.08499999999
2020-01-09 07:00:00+00:00,178210.2,0.349,14.655,111388.90299999999
2020-01-09 08:00:00+00:00,174860.006,0.026,20.78,115813.27100000001
2020-01-09 09:00:00+00:00,172185.099,1.121,15.619,113750.101
2020-01-09 10:00:00+00:00,188999.299,2.002,6.804,113695.73000000001
2020-01-09 11:00:00+00:00,185431.503,4.006,4.742,113821.791
2020-01-09 12:00:00+00:00,183177.072,0.117,8.136,113241.64600000001
2020-01-09 13:00:00+00:00,176633.30599999998,1.751,12.567,114038.01999999999
2020-01-09 14:00:00+00:00,171912.068,5.601,3.534,111941.48000000001
2020-01-09 15:00:00+00:00,155553.29499999998,0.046,3.5300000000000002,114099.21100000001
2020-01-09 16:00:00+00:00,152228.00400000002,1.017,3.689,118375.413
2020-01-09 17:00:00+00:00,146024.013,3.4859999999999998,15.453,120446.899
2020-01-09 18:00:00+00:00,185629.0,1.0,10.635,123025.382
2020-01-09 19:00:00+00:00,231275.012,3.066,12.612,124126.685
2020-01-09 20:00:00+00:00,2085700.643,1.289,27.941,210713.562
2020-01-09 21:00:00+00:00,199804.791,2.295,23.3,119228.197
2020-01-09 22:00:00+00:00,180436.774,0.448,17.663,119681.613
2020-01-09 23:00:00+00:00,162357.476,0.008,12.66,130739.825
2020-01-10 00:00:00+00:00,127587.217,0.0,9.0,108767.444
2020-01-10 01:00:00+00:00,33910.0,0.0,0.0,13489.0
2020-01-10 02:00:00+00:00,34304.0,0.0,0.0,13319.0
2020-01-10 03:00:00+00:00,34465.0,0.0,0.0,13207.0
2020-01-10 04:00:00+00:00,33512.0,0.0,0.0,13010.0
2020-01-10 05:00:00+00:00,33300.0,0.0,0.0,12994.0
2020-01-10 06:00:00+00:00,34180.0,0.0,0.0,12988.0
2020-01-10 07:00:00+00:00,34559.0,0.0,0.0,13185.0
2020-01-10 08:00:00+00:00,20834.0,0.0,0.0,12521.0
2020-01-10 09:00:00+00:00,11535.0,0.0,1.0,12827.0
2020-01-10 10:00:00+00:00,12507.0,0.0,0.0,12468.0
2020-01-10 11:00:00+00:00,10798.0,0.0,0.0,13824.0
2020-01-10 12:00:00+00:00,12522.0,0.0,0.0,13743.0
2020-01-10 13:00:00+00:00,12445.0,0.0,0.0,13307.0
2020-01-10 14:00:00+00:00,13967.0,0.0,0.0,13348.0
2020-01-10 15:00:00+00:00,12644.0,0.0,0.0,13892.0
2020-01-10 16:00:00+00:00,9435.0,0.0,0.0,14216.0
2020-01-10 17:00:00+00:00,10647.0,0.0,1.0,13564.0
2020-01-10 18:00:00+00:00,22205.0,0.0,0.0,14071.0
2020-01-10 19:00:00+00:00,39119.0,0.0,0.0,14725.0
2020-01-10 20:00:00+00:00,38077.0,0.0,0.0,15185.0
2020-01-10 21:00:00+00:00,38707.0,0.0,0.0,14748.0
2020-01-10 22:00:00+00:00,37899.0,0.0,0.0,14688.0
2020-01-10 23:00:00+00:00,97947.0,0.0,8.0,51164.0
2020-01-11 00:00:00+00:00,51729.0,0.0,4.0,35776.0
2020-01-11 01:00:00+00:00,33439.483,0.007,4.028,31411.934999999998
2020-01-11 02:00:00+00:00,33726.496,0.001,5.274,30738.451999999997
2020-01-11 03:00:00+00:00,33302.003,0.0,8.951,30863.386
2020-01-11 04:00:00+00:00,31518.001,1.0,7.721,30494.938000000002
2020-01-11 05:00:00+00:00,33014.0,0.0,9.336,30334.057
2020-01-11 06:00:00+00:00,33068.0,0.0,10.983,30138.367
2020-01-11 07:00:00+00:00,34451.0,0.0,17.560000000000002,30464.622
2020-01-11 08:00:00+00:00,32395.0,0.0,8.587,30711.283
2020-01-11 09:00:00+00:00,31745.174,0.361,9.149000000000001,29881.512000000002
2020-01-11 10:00:00+00:00,37159.001000000004,0.03,19.709,29240.633
2020-01-11 11:00:00+00:00,40033.032999999996,0.069,14.932,29385.396
2020-01-11 12:00:00+00:00,35894.244,1.173,13.852,30135.011
2020-01-11 13:00:00+00:00,37703.21,11.637,4.582,30221.045
2020-01-11 14:00:00+00:00,36550.057,0.325,18.209,30320.144
2020-01-11 15:00:00+00:00,33576.371,1.022,7.075,31151.599000000002
2020-01-11 16:00:00+00:00,33141.062,0.017,2.5629999999999997,31148.483
2020-01-11 17:00:00+00:00,29021.004,0.011,1.024,31664.078
2020-01-11 18:00:00+00:00,36801.0,0.003,4.0,32479.014
2020-01-11 19:00:00+00:00,41378.0,1.0,7.088,33224.18
2020-01-11 20:00:00+00:00,42982.151,1.004,21.471,33571.979
2020-01-11 21:00:00+00:00,45839.347,1.658,30.709,32264.653
2020-01-11 22:00:00+00:00,41277.416,4.904,8.364,32254.879999999997
2020-01-11 23:00:00+00:00,60321.0,0.0,5.0,43442.0
2020-01-12 00:00:00+00:00,1000010603.0,0.0,0.0,15470.0
2020-01-12 01:00:00+00:00,109201.628,0.0,3.0,93524.818
2020-01-12 02:00:00+00:00,105438.00099999999,0.0,7.46,90845.805
2020-01-12 03:00:00+00:00,104778.00200000001,0.0,7.552,88446.17300000001
2020-01-12 04:00:00+00:00,103678.0,0.0,8.427,88209.01699999999
2020-01-12 05:00:00+00:00,97432.0,0.0,9.678,87853.981
2020-01-12 06:00:00+00:00,94554.0,0.0,11.926,87049.888
2020-01-12 07:00:00+00:00,105430.0,0.0,7.6419999999999995,87411.302
2020-01-12 08:00:00+00:00,94508.00099999999,0.0,5.391,88052.958
2020-01-12 09:00:00+00:00,101820.07800000001,0.772,13.533000000000001,86999.284
2020-01-12 10:00:00+00:00,123363.275,0.729,15.966,84438.277
2020-01-12 11:00:00+00:00,128789.026,3.011,22.074,83774.923
2020-01-12 12:00:00+00:00,125684.189,1.028,3.05,85306.773
2020-01-12 13:00:00+00:00,117425.63500000001,0.002,4.434,87209.757
2020-01-12 14:00:00+00:00,111075.583,0.614,7.41,89499.97099999999
2020-01-12 15:00:00+00:00,104956.368,0.255,7.231,90100.43299999999
2020-01-12 16:00:00+00:00,95751.0,0.003,7.604,93681.176
2020-01-12 17:00:00+00:00,87938.201,0.01,3.407,94423.199
2020-01-12 18:00:00+00:00,109774.0,0.0,4.852,95787.263
2020-01-12 19:00:00+00:00,124633.046,0.0,8.123000000000001,101937.5
2020-01-12 20:00:00+00:00,129149.329,0.004,25.027,102032.939
2020-01-12 21:00:00+00:00,133756.517,0.083,17.708,100303.669
2020-01-12 22:00:00+00:00,123203.147,0.324,12.088,100254.993
2020-01-12 23:00:00+00:00,96463.00099999999,0.0,5.909,70996.38
2020-01-13 00:00:00+00:00,81256.256,0.0,4.299,49743.422
2020-01-13 01:00:00+00:00,94146.0,0.0,6.0,79655.0
2020-01-13 02:00:00+00:00,96698.0,0.0,7.0,76198.0
2020-01-13 03:00:00+00:00,93968.0,0.0,4.0,76244.0
2020-01-13 04:00:00+00:00,92773.0,0.0,4.0,76899.0
2020-01-13 05:00:00+00:00,94752.0,0.0,6.0,75734.0
2020-01-13 06:00:00+00:00,98240.0,0.0,5.0,75606.0
2020-01-13 07:00:00+00:00,115432.0,0.0,7.0,75708.0
2020-01-13 08:00:00+00:00,117622.0,0.0,4.0,79469.0
2020-01-13 09:00:00+00:00,116603.0,0.0,10.0,78486.0
