timestamp,R1a,R2a,R3a,R4a
2020-01-01 23:00:00+00:00,10321002.0,133327.0,259567.0,6228881.0
2020-01-02 23:00:00+00:00,10259559.0,133557.0,259869.0,6333669.0
2020-01-03 23:00:00+00:00,10256392.0,133792.0,260143.0,6350123.0
2020-01-04 23:00:00+00:00,10262867.0,129903.0,223466.0,6283411.0
2020-01-05 23:00:00+00:00,5114820.0,6419.0,71969.0,3056183.0
2020-01-06 23:00:00+00:00,10484489.0,134623.0,260848.0,6520975.0
2020-01-07 23:00:00+00:00,10234739.0,134820.0,261152.0,6441013.0
2020-01-08 23:00:00+00:00,2418104.0,77095.0,88937.0,1571912.0
2020-01-09 23:00:00+00:00,10789886.0,206329.0,278239.0,6804043.0
2020-01-10 23:00:00+00:00,6591234.0,112937.0,47099.0,2737457.0
2020-01-11 23:00:00+00:00,6702666.0,117311.0,101540.0,3269032.0
2020-01-12 23:00:00+00:00,7618995.0,194071.0,261500.0,5689836.0
2020-01-13 23:00:00+00:00,10329619.0,135763.0,245417.0,6444426.0
2020-01-14 23:00:00+00:00,10843829.0,208203.0,279802.0,6790878.0
2020-01-15 23:00:00+00:00,10722109.0,204335.0,241736.0,6607533.0
2020-01-16 23:00:00+00:00,10805277.0,208901.0,280474.0,6780908.0
2020-01-17 23:00:00+00:00,3711095.0,5757.0,57213.0,1836923.0
2020-01-18 23:00:00+00:00,6219511.0,130185.0,104143.0,3398353.0
2020-01-19 23:00:00+00:00,9682107.0,209170.0,281429.0,6518640.0
2020-01-20 23:00:00+00:00,9727503.0,209476.0,281828.0,6541253.0
2020-01-21 23:00:00+00:00,9596594.0,209876.0,282199.0,6444537.0
2020-01-22 02:10:00+00:00,198.0,0.0,0.0,4324.0
2020-01-22 23:00:00+00:00,9619725.0,206000.0,243025.0,6365793.0
2020-01-23 23:00:00+00:00,10150599.0,138947.0,265947.0,6239610.0
2020-01-24 23:00:00+00:00,4051425.0,46676.0,70934.0,1236283.0
2020-01-25 23:00:00+00:00,9826195.0,138902.0,265437.0,6036213.0
2020-01-26 23:00:00+00:00,1176888.0,6263.0,58684.0,833754.0
2020-01-27 23:00:00+00:00,10443784.0,140039.0,267096.0,6506177.0
2020-01-28 23:00:00+00:00,10756653.0,213502.0,284456.0,6760047.0
2020-01-29 23:00:00+00:00,10599523.0,213764.0,284752.0,6687507.0
2020-01-30 23:00:00+00:00,10662954.0,214149.0,285080.0,6683660.0
2020-01-31 23:00:00+00:00,10481543.0,214014.0,284421.0,6646218.0
2020-02-01 23:00:00+00:00,9344166.0,115819.0,231270.0,5633092.0
2020-02-02 23:00:00+00:00,10238736.0,141431.0,268710.0,6489222.0
2020-02-03 23:00:00+00:00,3543300.0,3500.0,32436.0,1593588.0
2020-02-04 23:00:00+00:00,10242007.0,142020.0,269506.0,6418018.0
2020-02-05 23:00:00+00:00,10830436.0,216801.0,287018.0,6841072.0
2020-02-06 23:00:00+00:00,10760728.0,217236.0,287325.0,6808564.0
2020-02-07 23:00:00+00:00,10551612.0,213281.0,245817.0,6605551.0
2020-02-08 23:00:00+00:00,4971343.0,81667.0,77703.0,2694246.0
2020-02-09 23:00:00+00:00,10807735.0,218589.0,288282.0,6865357.0
2020-02-10 23:00:00+00:00,10812088.0,218959.0,288655.0,6860957.0
2020-02-11 23:00:00+00:00,10859423.0,219313.0,289180.0,6869864.0
2020-02-12 23:00:00+00:00,10691262.0,219769.0,289519.0,6633738.0
2020-02-13 23:00:00+00:00,10660931.0,220112.0,289905.0,6622362.0
2020-02-14 23:00:00+00:00,10814104.0,220472.0,290306.0,6656794.0
2020-02-15 23:00:00+00:00,10237217.0,220328.0,289656.0,6461298.0
2020-02-16 23:00:00+00:00,10859679.0,221379.0,290889.0,6678465.0
2020-02-17 23:00:00+00:00,10886849.0,221683.0,291293.0,6684048.0
2020-02-18 23:00:00+00:00,10906481.0,222084.0,291617.0,6727325.0
2020-02-19 23:00:00+00:00,10841058.0,222542.0,291953.0,6722718.0
2020-02-20 23:00:00+00:00,10887462.0,222908.0,292340.0,6742797.0
2020-02-21 23:00:00+00:00,10879766.0,223267.0,292776.0,6712906.0
2020-02-22 23:00:00+00:00,10373359.0,223644.0,293201.0,6702888.0
2020-02-23 23:00:00+00:00,10931908.0,224089.0,293585.0,6746116.0
2020-02-24 23:00:00+00:00,10979365.0,224401.0,293927.0,6804317.0
2020-02-25 23:00:00+00:00,11010564.0,224730.0,294318.0,6872108.0
2020-02-26 23:00:00+00:00,10532391.0,147998.0,277159.0,6546781.0
2020-02-27 23:00:00+00:00,9997643.0,135772.0,259998.0,6304874.0
2020-02-28 23:00:00+00:00,8631756.0,135422.0,259398.0,5686398.0
2020-02-29 23:00:00+00:00,10544583.0,213717.0,278412.0,6682275.0
2020-03-01 23:00:00+00:00,10512409.0,214145.0,278868.0,6637345.0
2020-03-02 23:00:00+00:00,11077653.0,226918.0,296802.0,6924981.0
2020-03-03 23:00:00+00:00,11095745.0,227218.0,297201.0,6934676.0
2020-03-04 23:00:00+00:00,11107411.0,227426.0,297668.0,6958557.0
2020-03-05 23:00:00+00:00,11120875.0,227771.0,298090.0,6968604.0
2020-03-06 23:00:00+00:00,11106495.0,228181.0,298596.0,6980127.0
2020-03-07 23:00:00+00:00,10609970.0,216057.0,281437.0,6739719.0
2020-03-08 23:00:00+00:00,10552751.0,216514.0,281920.0,6661475.0
2020-03-09 23:00:00+00:00,11115574.0,229322.0,299909.0,6914321.0
2020-03-10 23:00:00+00:00,10544755.0,217192.0,282844.0,6670141.0
2020-03-11 23:00:00+00:00,10555670.0,217525.0,283211.0,6685536.0
2020-03-12 23:00:00+00:00,11133537.0,230320.0,301192.0,6955180.0
2020-03-13 23:00:00+00:00,11168012.0,230636.0,301591.0,6968586.0
2020-03-14 23:00:00+00:00,11183212.0,230926.0,301971.0,6982329.0
2020-03-15 23:00:00+00:00,11203809.0,231316.0,302514.0,6997315.0
2020-03-16 23:00:00+00:00,11209345.0,231643.0,302951.0,7007400.0
2020-03-17 23:00:00+00:00,11129540.0,231986.0,303349.0,6691126.0
2020-03-18 23:00:00+00:00,11200969.0,232335.0,303840.0,7043235.0
2020-03-19 23:00:00+00:00,7301121.0,141592.0,134913.0,4092236.0
2020-03-20 23:00:00+00:00,11151739.0,233059.0,304654.0,7068031.0
2020-03-21 23:00:00+00:00,11248015.0,233416.0,305009.0,7106992.0
2020-03-22 23:00:00+00:00,10741643.0,154285.0,287228.0,6781166.0
2020-03-23 23:00:00+00:00,11004465.0,234252.0,305570.0,6857826.0
2020-03-24 23:00:00+00:00,11265907.0,234644.0,305889.0,7138111.0
2020-03-25 23:00:00+00:00,11312281.0,235042.0,306222.0,7160647.0
2020-03-26 23:00:00+00:00,11296775.0,235483.0,306506.0,7156460.0
2020-03-27 23:00:00+00:00,11352876.0,235909.0,306826.0,7187072.0
2020-03-28 23:00:00+00:00,11137740.0,231568.0,256683.0,6907749.0
2020-03-29 22:00:00+00:00,11376187.0,236718.0,307360.0,7216142.0
2020-03-30 22:00:00+00:00,11381525.0,237147.0,307677.0,7220410.0
2020-03-31 22:00:00+00:00,11316107.0,157284.0,289695.0,7186480.0
2020-04-01 22:00:00+00:00,11399657.0,237994.0,308183.0,7243013.0
2020-04-02 22:00:00+00:00,11393208.0,238449.0,308457.0,7251348.0
2020-04-03 22:00:00+00:00,11403454.0,238872.0,308671.0,7260977.0
2020-04-04 22:00:00+00:00,11411039.0,239268.0,308905.0,7269888.0
2020-04-05 22:00:00+00:00,11420005.0,239767.0,309145.0,7274412.0
2020-04-06 22:00:00+00:00,11418476.0,240196.0,309461.0,7281258.0
2020-04-07 22:00:00+00:00,10945469.0,160055.0,291281.0,6924749.0
2020-04-08 22:00:00+00:00,10929708.0,160372.0,291502.0,6921225.0
2020-04-09 22:00:00+00:00,11455854.0,241497.0,310153.0,7310826.0
2020-04-10 22:00:00+00:00,10910041.0,229501.0,292783.0,7057298.0
2020-04-11 22:00:00+00:00,10910618.0,229907.0,292981.0,7056320.0
2020-04-12 22:00:00+00:00,10916816.0,230383.0,293202.0,7055927.0
2020-04-13 22:00:00+00:00,11487860.0,243289.0,311004.0,7344613.0
2020-04-14 22:00:00+00:00,11498351.0,243722.0,311254.0,7354052.0
2020-04-15 22:00:00+00:00,11495735.0,244128.0,311773.0,7357792.0
2020-04-16 22:00:00+00:00,11515282.0,244559.0,312223.0,7372498.0
2020-04-17 22:00:00+00:00,11662393.0,244969.0,312799.0,7475609.0
2020-04-18 22:00:00+00:00,11578878.0,245382.0,313037.0,7426784.0
2020-04-19 22:00:00+00:00,11268633.0,245769.0,313259.0,7731420.0
2020-04-20 22:00:00+00:00,11285540.0,246201.0,313461.0,7743384.0
2020-04-21 22:00:00+00:00,11381588.0,246657.0,313702.0,7795645.0
2020-04-22 22:00:00+00:00,12009455.0,247221.0,313993.0,7910350.0
2020-04-23 22:00:00+00:00,11879651.0,247636.0,314446.0,7885681.0
2020-04-24 22:00:00+00:00,12030271.0,248062.0,314914.0,7955410.0
2020-04-25 22:00:00+00:00,12033499.0,248478.0,315231.0,7928648.0
2020-04-26 22:00:00+00:00,12095819.0,248982.0,315496.0,8015787.0
2020-04-27 22:00:00+00:00,12069504.0,249457.0,315720.0,8027882.0
2020-04-28 22:00:00+00:00,12106461.0,249922.0,315999.0,8025916.0
2020-04-29 22:00:00+00:00,12123525.0,250378.0,316265.0,8038039.0
2020-04-30 22:00:00+00:00,12122991.0,250849.0,316484.0,8038882.0
2020-05-01 22:00:00+00:00,12127408.0,251336.0,316668.0,8049210.0
2020-05-02 22:00:00+00:00,11545631.0,239284.0,299325.0,7763532.0
2020-05-03 22:00:00+00:00,11350852.0,239708.0,299769.0,7575134.0
2020-05-04 22:00:00+00:00,11831192.0,240111.0,300216.0,7844093.0
2020-05-05 22:00:00+00:00,12077196.0,240509.0,300718.0,8000826.0
2020-05-06 22:00:00+00:00,12178333.0,253367.0,318809.0,8098019.0
2020-05-07 22:00:00+00:00,12186979.0,253742.0,319263.0,8118079.0
2020-05-08 22:00:00+00:00,12166643.0,254127.0,319687.0,8106224.0
2020-05-09 22:00:00+00:00,12029345.0,254502.0,319945.0,8063650.0
2020-05-10 22:00:00+00:00,12191630.0,254924.0,320216.0,8113926.0
2020-05-11 22:00:00+00:00,12212750.0,255318.0,320462.0,8147645.0
2020-05-12 22:00:00+00:00,12205407.0,255706.0,320723.0,8155808.0
2020-05-13 22:00:00+00:00,12197741.0,256094.0,320975.0,8144360.0
2020-05-14 22:00:00+00:00,12197193.0,255965.0,320249.0,8139382.0
2020-05-15 22:00:00+00:00,12245063.0,256847.0,321514.0,8172693.0
2020-05-16 22:00:00+00:00,12255891.0,257241.0,321775.0,8179341.0
2020-05-17 22:00:00+00:00,12223201.0,257722.0,322008.0,8143165.0
2020-05-18 22:00:00+00:00,11899493.0,258124.0,322231.0,8058184.0
2020-05-19 22:00:00+00:00,12026363.0,258479.0,322439.0,8124169.0
2020-05-20 22:00:00+00:00,12270287.0,258852.0,322688.0,8189994.0
2020-05-21 22:00:00+00:00,12305868.0,259214.0,322961.0,8231161.0
2020-05-22 22:00:00+00:00,12323476.0,259543.0,323242.0,8235317.0
