timestamp,R1a,R2a,R3a,R4a
2020-01-01 23:00:00+00:00,31997906.0,397121.0,1136357.0,20397273.0
2020-01-02 23:00:00+00:00,31287899.0,397922.0,1137684.0,20341845.0
2020-01-03 23:00:00+00:00,31685143.0,398702.0,1139026.0,20414673.0
2020-01-04 23:00:00+00:00,31905270.0,395286.0,1103430.0,20369109.0
2020-01-05 17:01:00+00:00,3824.0,0.0,0.0,0.0
2020-01-05 23:00:00+00:00,16437336.0,225460.0,78853.0,9971128.0
2020-01-06 23:00:00+00:00,31916425.0,400849.0,1142517.0,20831716.0
2020-01-07 23:00:00+00:00,31529934.0,401612.0,1143744.0,19832560.0
2020-01-08 23:00:00+00:00,6596894.0,77491.0,96860.0,4634135.0
2020-01-09 23:00:00+00:00,32839690.0,474242.0,1163416.0,21260829.0
2020-01-10 23:00:00+00:00,18033663.0,154517.0,892484.0,9131233.0
2020-01-11 23:00:00+00:00,18733842.0,123024.0,935303.0,10233286.0
2020-01-12 17:01:00+00:00,3824.0,0.0,0.0,0.0
2020-01-12 23:00:00+00:00,25930675.0,463646.0,1146838.0,17869481.0
2020-01-13 23:00:00+00:00,31912168.0,405653.0,1133311.0,20499128.0
2020-01-14 23:00:00+00:00,33504935.0,497951.0,1177274.0,21422031.0
2020-01-15 23:00:00+00:00,33142381.0,475446.0,1132307.0,21073560.0
2020-01-16 23:00:00+00:00,33289585.0,480297.0,1171967.0,21129880.0
2020-01-17 23:00:00+00:00,11833988.0,7628.0,784410.0,5883569.0
2020-01-18 23:00:00+00:00,19339892.0,133521.0,872096.0,10233601.0
2020-01-19 17:01:00+00:00,3824.0,0.0,0.0,0.0
2020-01-19 23:00:00+00:00,30822293.0,481815.0,1175684.0,20497033.0
2020-01-20 23:00:00+00:00,31361914.0,482705.0,1176898.0,20574673.0
2020-01-21 23:00:00+00:00,30416584.0,483640.0,1178188.0,20254719.0
2020-01-22 02:10:00+00:00,198.0,0.0,0.0,4324.0
2020-01-22 23:00:00+00:00,31155343.0,480301.0,1139912.0,20538003.0
2020-01-23 23:00:00+00:00,30836639.0,413745.0,1163025.0,20207242.0
2020-01-24 23:00:00+00:00,10734059.0,48663.0,79471.0,3915978.0
2020-01-25 23:00:00+00:00,29463465.0,414445.0,1164151.0,18790806.0
2020-01-26 23:00:00+00:00,5023163.0,7884.0,65079.0,3596518.0
2020-01-27 23:00:00+00:00,32194188.0,416837.0,1167385.0,21018115.0
2020-01-28 23:00:00+00:00,32842494.0,490971.0,1186386.0,20794017.0
2020-01-29 23:00:00+00:00,32494449.0,491714.0,1187625.0,21230845.0
2020-01-30 23:00:00+00:00,32759647.0,492581.0,1188901.0,20611061.0
2020-01-31 23:00:00+00:00,31765635.0,492793.0,1183084.0,20842028.0
2020-02-01 23:00:00+00:00,29166798.0,394487.0,1091814.0,18432325.0
2020-02-02 17:01:00+00:00,3824.0,0.0,0.0,0.0
2020-02-02 23:00:00+00:00,31470916.0,421294.0,1175265.0,20912468.0
2020-02-03 23:00:00+00:00,9766406.0,6233.0,153879.0,5511818.0
2020-02-04 23:00:00+00:00,31318300.0,422606.0,1177083.0,20766150.0
2020-02-05 23:00:00+00:00,33019957.0,517595.0,1204646.0,21696441.0
2020-02-06 23:00:00+00:00,32558303.0,518501.0,1199860.0,21419666.0
2020-02-07 23:00:00+00:00,32251193.0,515055.0,1165618.0,21332759.0
2020-02-08 23:00:00+00:00,15026522.0,103822.0,93400.0,8877123.0
2020-02-09 23:00:00+00:00,33036996.0,521314.0,1209884.0,21803151.0
2020-02-10 23:00:00+00:00,33050664.0,522149.0,1211184.0,21805995.0
2020-02-11 23:00:00+00:00,33154992.0,522918.0,1212542.0,21867011.0
2020-02-12 23:00:00+00:00,32929230.0,523881.0,1213877.0,21581183.0
2020-02-13 23:00:00+00:00,32792389.0,524678.0,1215323.0,21497887.0
2020-02-14 23:00:00+00:00,33040615.0,525532.0,1216788.0,21516857.0
2020-02-15 23:00:00+00:00,31313662.0,506050.0,1208516.0,20905852.0
2020-02-16 23:00:00+00:00,33193001.0,507536.0,1210776.0,21634130.0
2020-02-17 23:00:00+00:00,33228360.0,508350.0,1212051.0,21611831.0
2020-02-18 23:00:00+00:00,33291831.0,507883.0,1213283.0,21707952.0
2020-02-19 23:00:00+00:00,33060691.0,510159.0,1214712.0,21706094.0
2020-02-20 23:00:00+00:00,33298008.0,530901.0,1224674.0,21731654.0
2020-02-21 23:00:00+00:00,33163819.0,511822.0,1217565.0,21669660.0
2020-02-22 23:00:00+00:00,32650768.0,512638.0,1219097.0,21690305.0
2020-02-23 23:00:00+00:00,33320902.0,512185.0,1220256.0,21776101.0
2020-02-24 23:00:00+00:00,33553123.0,512975.0,1221512.0,21933261.0
2020-02-25 23:00:00+00:00,33632796.0,513767.0,1222893.0,22083742.0
2020-02-26 23:00:00+00:00,32404744.0,458656.0,1214740.0,21485588.0
2020-02-27 23:00:00+00:00,30640325.0,426904.0,1189869.0,20762604.0
2020-02-28 23:00:00+00:00,26413696.0,426976.0,1183180.0,18527202.0
2020-02-29 23:00:00+00:00,32136028.0,505869.0,1211611.0,21626627.0
2020-03-01 23:00:00+00:00,32057987.0,506709.0,1213166.0,21503725.0
2020-03-02 23:00:00+00:00,33812927.0,519963.0,1232294.0,22389261.0
2020-03-03 23:00:00+00:00,33943289.0,540800.0,1242387.0,22445915.0
2020-03-04 23:00:00+00:00,33927898.0,521352.0,1235106.0,22450333.0
2020-03-05 23:00:00+00:00,33988770.0,522178.0,1236505.0,22415628.0
2020-03-06 23:00:00+00:00,33983073.0,523046.0,1238000.0,22445305.0
2020-03-07 23:00:00+00:00,32338947.0,511385.0,1221676.0,21744765.0
2020-03-08 02:10:00+00:00,69.0,0.0,0.0,3985.0
2020-03-08 23:00:00+00:00,32162251.0,532509.0,1231773.0,21604289.0
2020-03-09 23:00:00+00:00,33933255.0,545820.0,1250830.0,22424455.0
2020-03-10 23:00:00+00:00,32171273.0,534147.0,1234549.0,21690982.0
2020-03-11 23:00:00+00:00,32185947.0,534977.0,1235939.0,21710558.0
2020-03-12 23:00:00+00:00,34029217.0,548259.0,1255222.0,22361178.0
2020-03-13 23:00:00+00:00,34118510.0,549037.0,1256684.0,22407842.0
2020-03-14 23:00:00+00:00,34146840.0,529436.0,1249112.0,22524129.0
2020-03-15 23:00:00+00:00,34159843.0,530254.0,1250278.0,22560350.0
2020-03-16 23:00:00+00:00,34177532.0,551554.0,1260303.0,22634697.0
2020-03-17 23:00:00+00:00,33413917.0,531860.0,1252545.0,22142642.0
2020-03-18 23:00:00+00:00,34203487.0,532634.0,1253799.0,22656966.0
2020-03-19 23:00:00+00:00,21512446.0,149548.0,913206.0,13939393.0
2020-03-20 23:00:00+00:00,34130839.0,534203.0,1256087.0,22642911.0
2020-03-21 23:00:00+00:00,34404779.0,534988.0,1257140.0,22864649.0
2020-03-22 23:00:00+00:00,33081215.0,477194.0,1248775.0,22245985.0
2020-03-23 23:00:00+00:00,33418339.0,557618.0,1267803.0,22067682.0
2020-03-24 23:00:00+00:00,34479382.0,558540.0,1268792.0,22955673.0
2020-03-25 23:00:00+00:00,34570859.0,538385.0,1260916.0,23025815.0
2020-03-26 23:00:00+00:00,34502279.0,539247.0,1261899.0,22944165.0
2020-03-27 23:00:00+00:00,34631251.0,540111.0,1262917.0,23045047.0
2020-03-28 23:00:00+00:00,34130231.0,536181.0,1206649.0,22424845.0
2020-03-29 22:00:00+00:00,34736532.0,541759.0,1264562.0,23195943.0
2020-03-30 22:00:00+00:00,34794493.0,563793.0,1274433.0,23255870.0
2020-03-31 22:00:00+00:00,34615340.0,484161.0,1256294.0,23179018.0
2020-04-01 22:00:00+00:00,34799914.0,544356.0,1267324.0,23264371.0
2020-04-02 22:00:00+00:00,34802234.0,545236.0,1268280.0,23227626.0
2020-04-03 22:00:00+00:00,34806529.0,546084.0,1269182.0,23250262.0
2020-04-04 22:00:00+00:00,34827580.0,546921.0,1270072.0,23331598.0
2020-04-05 22:00:00+00:00,34848248.0,547853.0,1270790.0,23366371.0
2020-04-06 22:00:00+00:00,34877672.0,569942.0,1280777.0,23421230.0
2020-04-07 22:00:00+00:00,33531197.0,490251.0,1263308.0,22756934.0
2020-04-08 22:00:00+00:00,33514832.0,490657.0,1264228.0,22705688.0
2020-04-09 01:10:00+00:00,1133.0,0.0,0.0,151.0
2020-04-09 22:00:00+00:00,34972305.0,572618.0,1283570.0,23474639.0
2020-04-10 22:00:00+00:00,33245413.0,561064.0,1266566.0,22736089.0
2020-04-11 22:00:00+00:00,33252770.0,561703.0,1266562.0,22737916.0
2020-04-12 22:00:00+00:00,33279449.0,562808.0,1268141.0,22798899.0
2020-04-13 22:00:00+00:00,35042295.0,554803.0,1277770.0,23601720.0
2020-04-14 22:00:00+00:00,35074535.0,555652.0,1278746.0,23635207.0
2020-04-15 22:00:00+00:00,35051241.0,556476.0,1279975.0,23632863.0
2020-04-16 22:00:00+00:00,35119592.0,557319.0,1281136.0,23630487.0
2020-04-17 22:00:00+00:00,35675768.0,558286.0,1282427.0,23933384.0
2020-04-18 22:00:00+00:00,35432910.0,580558.0,1292489.0,23870675.0
2020-04-19 22:00:00+00:00,35231721.0,560071.0,1284182.0,24365361.0
2020-04-20 22:00:00+00:00,35301639.0,560928.0,1285023.0,24407286.0
2020-04-21 22:00:00+00:00,35781266.0,561817.0,1285953.0,24539249.0
2020-04-22 22:00:00+00:00,36842230.0,562826.0,1286993.0,24731715.0
2020-04-23 22:00:00+00:00,36502493.0,563646.0,1288185.0,24545916.0
2020-04-24 22:00:00+00:00,36868535.0,586139.0,1298522.0,24639292.0
2020-04-25 22:00:00+00:00,36860952.0,587007.0,1299573.0,24726752.0
2020-04-26 22:00:00+00:00,37094489.0,566313.0,1291223.0,24952760.0
2020-04-27 22:00:00+00:00,37069610.0,567223.0,1292079.0,24951912.0
2020-04-28 22:00:00+00:00,37141470.0,568132.0,1293036.0,25056372.0
2020-04-29 22:00:00+00:00,37201477.0,569005.0,1294050.0,25102926.0
