sep=,
timestamp,R1,R2,R3,R4,meter_id,R1_limit,R2_limit,R3_limit,R4_limit
2020-02-29 12:00:00+00:00,1178.0,0.0,0.0,0.0,ZIV0046093205,998.0846095644232,5.1192698874915035,65.9359033247831,1096.672793076444
2020-02-29 13:00:00+00:00,1150.0,0.0,0.0,0.0,ZIV0046093205,1050.2949184550387,6.170922101845594,7.771944588731782,1051.080743892908
2020-03-01 08:00:00+00:00,912.0,0.0,0.0,0.0,ZIV0046093205,871.4270143306323,5.941088226995646,17.089597753109093,1119.3182812121654
2020-03-01 09:00:00+00:00,925.0,0.0,0.0,0.0,ZIV0046093205,913.93495151308,12.397565745824883,24.552462837845344,1127.4694386983483
2020-03-01 12:00:00+00:00,1151.0,0.0,0.0,0.0,ZIV0046093205,950.1549651641956,29.599567350864465,25.51408930502911,1134.4423014293443
2020-03-01 13:00:00+00:00,1435.0,0.0,0.0,0.0,ZIV0046093205,968.4693405593565,34.09438508146839,22.878184130206026,1071.035466881216
2020-03-01 14:00:00+00:00,1213.0,0.0,0.0,0.0,ZIV0046093205,949.470983761065,29.459489554541644,28.768437343410422,1077.0300486255453
2020-03-01 15:00:00+00:00,1003.0,0.0,0.0,0.0,ZIV0046093205,1001.9267615223746,26.031423211045066,26.440670107035,1020.8561317854226
2020-03-01 16:00:00+00:00,998.0,0.0,0.0,0.0,ZIV0046093205,970.6316668049654,28.414374191372822,24.448224828092908,1033.6740448199466
2020-03-02 14:00:00+00:00,1322.0,0.0,0.0,0.0,ZIV0046093205,1148.1508887322284,41.1426199516751,447.7821451534753,1000.3518541426489
2020-03-02 15:00:00+00:00,1161.0,0.0,0.0,0.0,ZIV0046093205,1155.5867838917045,30.76856933810457,389.5491694131593,990.0535687009605
2020-03-02 16:00:00+00:00,1109.0,0.0,0.0,0.0,ZIV0046093205,1097.6757760428911,43.19446365599926,125.27467008761442,1062.9361768178958
2020-03-04 14:00:00+00:00,1280.0,0.0,0.0,0.0,ZIV0046093205,1236.7218690802956,33.613559029939275,215.00502311598726,1152.380036929211
2020-03-07 13:00:00+00:00,1213.0,0.0,0.0,0.0,ZIV0046093205,1084.7339584845315,25.808588998331114,516.5286369676596,765.0294896802747
2020-03-07 15:00:00+00:00,1096.0,0.0,0.0,0.0,ZIV0046093205,1052.291863560564,30.605011525085192,417.0951498879212,789.5007091140434
2020-03-08 14:00:00+00:00,1169.0,0.0,0.0,0.0,ZIV0046093205,1092.6179249289369,31.09210678267533,495.683989323691,974.2784624829337
2020-03-11 13:00:00+00:00,1400.0,0.0,0.0,0.0,ZIV0046093205,1375.2344737533829,42.12952561650707,25.56711519889571,1465.523778597889
2020-03-12 13:00:00+00:00,1533.0,0.0,0.0,0.0,ZIV0046093205,1316.133138602261,27.09670718163637,25.01224884267841,1187.1433082092772
2020-03-14 13:00:00+00:00,1314.0,0.0,0.0,0.0,ZIV0046093205,1045.1655525642122,38.23130534263072,22.207577643129763,876.7612618168403
2020-03-14 14:00:00+00:00,1453.0,0.0,0.0,0.0,ZIV0046093205,959.6325459605338,23.4752362410313,20.631072482474107,823.9477911349478
2020-03-14 15:00:00+00:00,1108.0,0.0,0.0,0.0,ZIV0046093205,897.9276996003002,44.22838520301555,24.998992882589896,827.3311292625597
2020-03-15 15:00:00+00:00,974.0,0.0,0.0,0.0,ZIV0046093205,955.2040009593779,34.96297350039845,16.594046825784176,1418.227505511251
2020-03-15 16:00:00+00:00,976.0,0.0,0.0,0.0,ZIV0046093205,925.0737158193137,27.937536585705928,16.886420941791243,1343.8935118910651
2020-03-16 13:00:00+00:00,1064.0,0.0,0.0,0.0,ZIV0046093205,998.3215650788734,15.917556638997379,27.277455827819104,1301.9725435797613
2020-03-16 15:00:00+00:00,987.0,0.0,0.0,0.0,ZIV0046093205,913.972360699092,50.220585074592236,26.94241541706757,1262.9798415542025
2020-03-18 15:00:00+00:00,941.0,0.0,0.0,0.0,ZIV0046093205,805.0954534660324,1.3412397710480126,25.55443777778086,1249.2988991729396
2020-03-18 16:00:00+00:00,841.0,0.0,0.0,0.0,ZIV0046093205,758.0982627213484,5.849686689193131,25.015991876320683,1318.9642875898257
2020-03-20 16:00:00+00:00,892.0,0.0,0.0,0.0,ZIV0046093205,795.9909153308788,16.691909791159123,21.279921775825326,1368.0126638131132
2020-03-21 16:00:00+00:00,898.0,0.0,0.0,0.0,ZIV0046093205,775.0136988991113,22.88444368586268,31.07674383602509,892.6864919905811
2020-03-22 09:00:00+00:00,840.0,0.0,0.0,0.0,ZIV0046093205,808.7397572213563,13.044626568911935,27.687444260980676,802.715035068646
2020-03-22 12:00:00+00:00,930.0,0.0,0.0,0.0,ZIV0046093205,853.5070648580765,17.89931492682827,30.187511751999494,802.6073407259648
2020-03-25 14:00:00+00:00,721.0,0.0,0.0,0.0,ZIV0046093205,647.8516702070887,1.5487713581743732,20.80354077248146,1128.8712018933
2020-03-25 17:00:00+00:00,754.0,0.0,0.0,0.0,ZIV0046093205,712.8583152744925,3.521302832244151,19.958610549438962,1044.6179189110794
2020-04-29 13:00:00+00:00,1013.0,0.0,0.0,0.0,ZIV0046093205,894.5291995551447,27.943499404703005,5.348759580305836,721.8352163624364
2020-04-29 14:00:00+00:00,1074.0,0.0,0.0,0.0,ZIV0046093205,833.3355213134091,32.05853097818717,6.027003170596869,670.8293834354384
2020-04-29 15:00:00+00:00,1064.0,0.0,0.0,0.0,ZIV0046093205,805.4093954450728,26.105460507467935,5.825114570065717,673.3440473507179
2020-04-29 16:00:00+00:00,1048.0,0.0,0.0,0.0,ZIV0046093205,828.3130272718709,28.833435621563314,6.940342720503803,663.5897487181177
2020-04-29 17:00:00+00:00,1059.0,0.0,0.0,0.0,ZIV0046093205,843.3369024106203,26.170974865005586,5.898160891709394,674.2468167614027
2020-05-10 15:00:00+00:00,873.0,0.0,0.0,0.0,ZIV0046093205,841.7764671836276,17.103851653501458,21.118655507141785,635.1709471630825
2020-05-10 17:00:00+00:00,895.0,0.0,0.0,0.0,ZIV0046093205,783.1760688130745,25.921537329362835,17.153206042250677,693.6346343327244
2020-05-12 13:00:00+00:00,1026.0,0.0,0.0,0.0,ZIV0046093205,966.2807190930077,48.3039103439717,20.76884834868098,724.9547872530768
2020-05-12 15:00:00+00:00,888.0,0.0,0.0,0.0,ZIV0046093205,856.543980407742,44.7077676882172,20.845168357897762,607.9440508054151
2020-05-26 16:00:00+00:00,1045.0,0.0,0.0,0.0,ZIV0046093205,1011.3936129794514,50.793202772239916,20.484890007618205,939.1500794262101
2020-06-08 13:00:00+00:00,1147.0,0.0,0.0,0.0,ZIV0046093205,1115.3317738370488,46.001575050375365,21.39357309496459,1040.2127446070942
2020-06-08 14:00:00+00:00,1260.0,0.0,0.0,0.0,ZIV0046093205,1038.4704426052188,40.43324264208482,21.657834830619194,991.2617433698477
2020-06-08 16:00:00+00:00,1335.0,0.0,0.0,0.0,ZIV0046093205,1110.5136984671633,41.78526863323346,20.94791850015474,1072.2493280639908
2020-06-10 13:00:00+00:00,1820.0,0.0,0.0,0.0,ZIV0046093205,1190.6001990902776,39.683255883014624,20.64835538989174,1048.3741164703335
2020-06-10 14:00:00+00:00,1417.0,0.0,0.0,0.0,ZIV0046093205,1161.2707555827885,50.63699368397307,21.799511169189326,1005.8487906701787
2020-06-10 15:00:00+00:00,1677.0,0.0,0.0,0.0,ZIV0046093205,1112.4120659115342,45.75863811494503,22.181585311653624,949.6396515437916
2020-06-10 16:00:00+00:00,1589.0,0.0,0.0,0.0,ZIV0046093205,1035.2151983848782,42.365898231917996,21.030866870116,960.4946211147649
2020-06-10 17:00:00+00:00,2036.0,0.0,0.0,0.0,ZIV0046093205,1090.323873762236,50.37244533656366,19.767383140165546,876.2464203807464
2020-06-10 18:00:00+00:00,1345.0,0.0,0.0,0.0,ZIV0046093205,1161.9296831864237,19.328236150871152,19.1353895470779,868.6074400960848
2020-06-11 14:00:00+00:00,1258.0,0.0,0.0,0.0,ZIV0046093205,1177.6243386259296,49.00186635577489,21.339209817640164,1082.1276869641279
2020-06-12 17:00:00+00:00,1333.0,0.0,0.0,0.0,ZIV0046093205,1187.453053807271,51.3296887776981,18.24348401965933,954.4813248659337
2020-06-12 18:00:00+00:00,1775.0,0.0,0.0,0.0,ZIV0046093205,1278.9663313466158,11.229560466805207,18.504595865334995,970.0550573683631
2020-06-13 06:00:00+00:00,1094.0,0.0,0.0,0.0,ZIV0046093205,1052.1254766902678,1.5013919530856676,1.439253294240116,914.2502872136437
2020-06-13 12:00:00+00:00,1726.0,0.0,0.0,0.0,ZIV0046093205,1341.3827922136077,45.27877170085807,15.858975628381247,897.9542842433018
2020-06-13 13:00:00+00:00,1687.0,0.0,0.0,0.0,ZIV0046093205,1270.86953303299,44.734167491993986,21.087561447202223,882.9966542107163
2020-06-13 15:00:00+00:00,1346.0,0.0,0.0,0.0,ZIV0046093205,1174.0789183792965,51.25884622055269,18.46251042241726,833.7391439681955
2020-06-13 16:00:00+00:00,1557.0,0.0,0.0,0.0,ZIV0046093205,1251.8840215117864,52.42944905576831,20.22646985039554,826.829843940602
2020-06-13 17:00:00+00:00,1293.0,0.0,0.0,0.0,ZIV0046093205,1231.714074784119,60.23789287317917,19.50927771028162,839.5620095948352
2020-06-13 18:00:00+00:00,1609.0,0.0,0.0,0.0,ZIV0046093205,1235.027250694563,18.33401109231061,15.970755993640678,823.2863945254485
2020-06-13 19:00:00+00:00,1357.0,0.0,0.0,0.0,ZIV0046093205,1214.8756326559856,3.2495882995296093,3.5153791369710006,862.7039782046361
2020-06-15 06:00:00+00:00,1415.0,0.0,0.0,0.0,ZIV0046093205,1157.2392477650003,1.5664811806541294,1.3564085241823913,1084.0874076405096
2020-06-15 07:00:00+00:00,1196.0,0.0,0.0,0.0,ZIV0046093205,1088.641104230986,6.709857130904518,6.833423983464229,1118.0876469082277
2020-06-15 08:00:00+00:00,1306.0,0.0,0.0,0.0,ZIV0046093205,1147.8664458828725,50.265381541698474,18.174369580791282,1164.7556605881791
2020-06-15 10:00:00+00:00,1271.0,0.0,0.0,0.0,ZIV0046093205,1165.263136187763,28.11606495038935,19.426142633151716,1264.8859072501975
2020-06-15 11:00:00+00:00,1816.0,0.0,0.0,0.0,ZIV0046093205,1258.800962702443,45.72330584737185,20.781031322273886,1199.6704142776307
2020-06-15 12:00:00+00:00,1876.0,0.0,0.0,0.0,ZIV0046093205,1280.3848400274987,48.507701474251924,20.75952304539376,1094.8959516991247
2020-06-15 13:00:00+00:00,1658.0,0.0,0.0,0.0,ZIV0046093205,1269.9522092877455,46.79454406877866,23.676725985966705,1091.1662069065042
2020-06-15 14:00:00+00:00,1431.0,0.0,0.0,0.0,ZIV0046093205,1236.1101927525,43.43628163056457,21.203799856201357,1070.7683357459
2020-06-15 15:00:00+00:00,1490.0,0.0,0.0,0.0,ZIV0046093205,1127.2529473699608,37.56704954576689,16.224375928415817,1055.8291362690934
2020-06-15 16:00:00+00:00,1266.0,0.0,0.0,0.0,ZIV0046093205,1086.929721852222,25.459809018397323,14.640197602163166,1075.4206054130345
2020-06-15 17:00:00+00:00,1629.0,0.0,0.0,0.0,ZIV0046093205,1168.8329311095615,44.06006383506193,19.268347679553848,1102.5842600875774
2020-06-15 18:00:00+00:00,1464.0,0.0,0.0,0.0,ZIV0046093205,1306.5756551328818,21.732568414530267,18.47025594718569,1066.9199484791498
2020-06-15 19:00:00+00:00,1650.0,0.0,0.0,0.0,ZIV0046093205,1398.6719737239098,2.9452145248528896,5.188190063596037,911.4055813157161
2020-06-16 06:00:00+00:00,1419.0,0.0,0.0,0.0,ZIV0046093205,1186.5672555046028,1.562313648952094,1.359331629090343,663.2810542724056
2020-06-16 08:00:00+00:00,1492.0,0.0,0.0,0.0,ZIV0046093205,1268.3870302912094,46.65261279164125,18.2953109618805,694.9049658331048
2020-06-16 09:00:00+00:00,1593.0,0.0,0.0,0.0,ZIV0046093205,1298.0646004883358,47.53049124628218,19.06929106520272,706.3485835328698
2020-06-16 10:00:00+00:00,1989.0,0.0,0.0,0.0,ZIV0046093205,1375.162389245253,46.67915554401537,20.011378731569554,663.9325898828168
2020-06-16 11:00:00+00:00,1927.0,0.0,0.0,0.0,ZIV0046093205,1366.6807843588251,40.06649101370591,20.538627163369863,654.2775048319959
2020-06-16 12:00:00+00:00,2032.0,0.0,0.0,0.0,ZIV0046093205,1311.741016732508,42.850861148628354,20.738649520823067,648.7933367336566
2020-06-16 13:00:00+00:00,1501.0,0.0,0.0,0.0,ZIV0046093205,1243.5143624843806,41.91484684241218,20.65436000592531,655.1224444522578
2020-06-16 14:00:00+00:00,1587.0,0.0,0.0,0.0,ZIV0046093205,1219.2379581699608,41.93648206699371,21.171063714843296,625.998068860562
2020-06-16 15:00:00+00:00,1386.0,0.0,0.0,0.0,ZIV0046093205,1236.208511444829,42.20617283898377,13.541837571995105,600.9334591955003
2020-06-16 16:00:00+00:00,1454.0,0.0,0.0,0.0,ZIV0046093205,1122.860391914623,41.77679940126194,20.963284986055754,594.7885533880922
2020-06-16 17:00:00+00:00,1727.0,0.0,0.0,0.0,ZIV0046093205,1190.1497760899904,42.74001293599692,19.04965793628093,593.8278782861839
2020-06-16 18:00:00+00:00,1550.0,0.0,0.0,0.0,ZIV0046093205,1306.9728572972492,20.879522672638036,18.066633878365554,579.1716551907014
2020-06-16 19:00:00+00:00,1957.0,0.0,0.0,0.0,ZIV0046093205,1452.4808492450288,8.680878935720132,12.543836678720941,647.8149223291111
2020-06-17 07:00:00+00:00,1515.0,0.0,0.0,0.0,ZIV0046093205,1250.653486741815,7.434044630216504,2.436003848876436,834.0854473068565
2020-06-17 08:00:00+00:00,1358.0,0.0,0.0,0.0,ZIV0046093205,1249.4756847848903,50.9022869695529,18.439284079847422,869.43796813283
2020-06-17 09:00:00+00:00,1350.0,0.0,0.0,0.0,ZIV0046093205,1257.006676263197,42.68925397101003,19.95648332441134,856.7578079154526
2020-06-17 10:00:00+00:00,2081.0,0.0,0.0,0.0,ZIV0046093205,1368.9904469215066,33.04945747572576,19.6951989209398,852.2713138107673
2020-06-17 11:00:00+00:00,2099.0,0.0,0.0,0.0,ZIV0046093205,1393.3206955446574,44.69841663872982,21.456300568399975,875.3147399263132
2020-06-17 12:00:00+00:00,1857.0,0.0,0.0,0.0,ZIV0046093205,1461.891918305429,44.412515796789215,19.01458008461707,880.0296106395404
2020-06-17 13:00:00+00:00,1819.0,0.0,0.0,0.0,ZIV0046093205,1378.0095897354227,43.372251339578774,20.62107476126803,870.243528113767
2020-06-17 14:00:00+00:00,1604.0,0.0,0.0,0.0,ZIV0046093205,1285.8372573019212,45.35550868188628,22.605595481757064,816.0672203897685
2020-06-17 15:00:00+00:00,1628.0,0.0,0.0,0.0,ZIV0046093205,1244.668215033883,40.636973367006384,20.247465772035607,781.6592014501441
2020-06-17 16:00:00+00:00,1300.0,0.0,0.0,0.0,ZIV0046093205,1185.2975105730661,35.367500859449194,20.386673714579352,776.3339057646637
2020-06-17 17:00:00+00:00,2059.0,0.0,0.0,0.0,ZIV0046093205,1352.5728233362977,53.00346319582804,19.96939951058577,763.4082244193233
2020-06-17 18:00:00+00:00,1984.0,0.0,0.0,0.0,ZIV0046093205,1397.8360980689126,30.443135609883317,18.792881795663046,760.9489059837583
2020-06-17 19:00:00+00:00,1516.0,0.0,0.0,0.0,ZIV0046093205,1476.1961525006434,4.764903810556874,11.333861901724305,838.1255259614289
2020-06-17 20:00:00+00:00,1547.0,0.0,0.0,0.0,ZIV0046093205,1501.3331878538995,3.3558904035261277,1.6932631923694397,762.5480441916147
2020-06-18 06:00:00+00:00,1539.0,0.0,0.0,0.0,ZIV0046093205,1132.9285352387576,2.3206254123705237,1.4473716159857828,800.0848319609522
2020-06-18 07:00:00+00:00,1305.0,0.0,0.0,0.0,ZIV0046093205,1165.907153038168,4.411441190875865,2.3774703542703324,925.1805331786275
2020-06-18 08:00:00+00:00,1541.0,0.0,0.0,0.0,ZIV0046093205,1216.6924380085245,39.569188569083956,18.629496291809794,1066.8515425953844
2020-06-18 09:00:00+00:00,1440.0,0.0,0.0,0.0,ZIV0046093205,1302.8101237242508,46.82882266377204,19.544931528903106,1103.3270836961847
2020-06-18 10:00:00+00:00,1527.0,0.0,0.0,0.0,ZIV0046093205,1342.1202811729165,45.042928529798985,19.936002911357857,1059.7280288412915
2020-06-18 11:00:00+00:00,2074.0,0.0,0.0,0.0,ZIV0046093205,1337.6625233461427,43.0483499059564,19.959934372242227,1054.522160344422
2020-06-18 12:00:00+00:00,1640.0,0.0,0.0,0.0,ZIV0046093205,1357.9066824319461,39.927268334914885,20.362887920401576,1067.6526697339257
2020-06-18 13:00:00+00:00,1944.0,0.0,0.0,0.0,ZIV0046093205,1279.3479616521406,47.87209069113591,21.40105545790795,1074.8055071772494
2020-06-18 14:00:00+00:00,1379.0,0.0,0.0,0.0,ZIV0046093205,1187.5178736715156,50.38109985810084,20.647166728323754,1039.6886806202588
2020-06-18 15:00:00+00:00,1599.0,0.0,0.0,0.0,ZIV0046093205,1259.2552430451842,49.93600684679812,20.000327208077533,1020.6979418461224
2020-06-18 16:00:00+00:00,1331.0,0.0,0.0,0.0,ZIV0046093205,1246.7115874517892,31.000259254041154,14.619736707026226,1001.278459269614
2020-06-18 17:00:00+00:00,1568.0,0.0,0.0,0.0,ZIV0046093205,1375.0925007797935,51.545280704261764,18.83444415999352,1002.5793254904991
2020-06-18 18:00:00+00:00,2042.0,0.0,0.0,0.0,ZIV0046093205,1417.5587351384233,30.618481786855305,18.29848774944121,999.1384748612747
2020-06-18 19:00:00+00:00,1481.0,0.0,0.0,0.0,ZIV0046093205,1459.6460796742094,13.674039668578526,12.586408334603473,991.5064669626636
2020-06-18 20:00:00+00:00,1647.0,0.0,0.0,0.0,ZIV0046093205,1490.6927165287075,1.464739647253448,1.6681942463076025,1013.9108577750673
2020-06-20 06:00:00+00:00,1278.0,0.0,0.0,0.0,ZIV0046093205,1074.58025775632,1.171085735518915,1.4984135657660056,930.5629853868521
2020-06-20 07:00:00+00:00,1333.0,0.0,0.0,0.0,ZIV0046093205,1020.6027251765641,7.654741097125669,5.868659266952424,915.558934094983
2020-06-20 08:00:00+00:00,1547.0,0.0,0.0,0.0,ZIV0046093205,1099.809848358573,49.54411477298783,18.98071806917864,971.0195033158071
2020-06-20 09:00:00+00:00,1423.0,0.0,0.0,0.0,ZIV0046093205,1169.7595699799278,52.27162660644375,19.22990534743135,932.3671590129891
2020-06-20 10:00:00+00:00,2359.0,0.0,0.0,0.0,ZIV0046093205,1305.0696859249742,36.57467450802095,20.89702625947545,924.9136944621039
2020-06-20 11:00:00+00:00,1759.0,0.0,0.0,0.0,ZIV0046093205,1400.5099438827003,34.70259052147318,20.647164193412184,924.502448891934
2020-06-20 12:00:00+00:00,2360.0,0.0,0.0,0.0,ZIV0046093205,1441.5892467518815,45.441169567716884,20.21721064278848,913.476658944932
2020-06-20 13:00:00+00:00,2671.0,0.0,0.0,0.0,ZIV0046093205,1379.0174604552683,49.60482510352689,19.43374531113958,915.063811460858
2020-06-20 14:00:00+00:00,2415.0,0.0,0.0,0.0,ZIV0046093205,1419.1136694115862,57.768804242230736,21.438036418025465,887.5561312076325
2020-06-20 15:00:00+00:00,2177.0,0.0,0.0,0.0,ZIV0046093205,1338.8686604069283,40.142438613401715,21.320433883001556,841.3025833820577
2020-06-20 16:00:00+00:00,1384.0,0.0,0.0,0.0,ZIV0046093205,1236.9027403906755,46.895860746062944,20.34162012331948,821.1738369192778
2020-06-20 17:00:00+00:00,1337.0,0.0,0.0,0.0,ZIV0046093205,1203.7003370566824,52.165274885443885,19.99034985488277,823.0571270970642
2020-06-20 18:00:00+00:00,1586.0,0.0,0.0,0.0,ZIV0046093205,1205.5175280500107,25.056381538252655,16.020784608970562,832.5676022397049
2020-06-20 19:00:00+00:00,1399.0,0.0,0.0,0.0,ZIV0046093205,1365.8492680061804,2.6696340484610994,6.20949234198221,844.754860040063
2020-06-20 20:00:00+00:00,1480.0,0.0,0.0,0.0,ZIV0046093205,1430.7893400022306,2.7772290910137083,2.262434365045159,840.1280496629232
2020-06-21 06:00:00+00:00,1548.0,0.0,0.0,0.0,ZIV0046093205,1033.831993477739,0.8030405871297178,1.0118749152358413,1091.9517877824476
2020-06-21 07:00:00+00:00,1236.0,0.0,0.0,0.0,ZIV0046093205,1001.3077302431475,6.057583084159696,3.433677836273086,1030.6578628364487
2020-06-21 08:00:00+00:00,1334.0,0.0,0.0,0.0,ZIV0046093205,1049.2911629208106,39.46667939111095,20.042132770427166,1096.736730535239
2020-06-21 09:00:00+00:00,1476.0,0.0,0.0,0.0,ZIV0046093205,1174.0512084047168,44.765266356627166,19.14475175285777,1072.0765617272473
2020-06-21 10:00:00+00:00,1685.0,0.0,0.0,0.0,ZIV0046093205,1205.4309917538665,50.506357785450255,20.81680171673677,1056.640730046691
2020-06-21 11:00:00+00:00,2065.0,0.0,0.0,0.0,ZIV0046093205,1252.4306870857372,47.50617224030254,20.60504543812141,1078.8493289471337
2020-06-21 12:00:00+00:00,2008.0,0.0,0.0,0.0,ZIV0046093205,1217.4604566318087,50.974660872708796,19.095875167238294,1045.8289081557998
2020-06-21 13:00:00+00:00,2089.0,0.0,0.0,0.0,ZIV0046093205,1238.1165986866786,51.05977061219993,14.797192182907736,1046.3607434698113
2020-06-21 14:00:00+00:00,2087.0,0.0,0.0,0.0,ZIV0046093205,1280.0080723557467,53.60935501774161,21.28202733278494,1045.4231307917953
2020-06-21 15:00:00+00:00,1806.0,0.0,0.0,0.0,ZIV0046093205,1196.2258754690668,51.68429681374277,20.138806367705055,1034.997632765332
2020-06-21 16:00:00+00:00,1408.0,0.0,0.0,0.0,ZIV0046093205,1140.5938609514405,49.92533591763074,20.207127727362195,1035.3479955236674
2020-06-21 17:00:00+00:00,1531.0,0.0,0.0,0.0,ZIV0046093205,1200.06204607112,41.108828329202105,19.083993731661668,37611.7691059349
2020-06-21 18:00:00+00:00,1732.0,0.0,0.0,0.0,ZIV0046093205,1342.803346890149,44.16391170211549,17.298168901988976,1015.1979053266336
2020-06-21 19:00:00+00:00,1677.0,0.0,0.0,0.0,ZIV0046093205,1468.828289072651,6.170686347275143,3.7540608354228264,1011.0362500816468
